Start	End	Weight
417	426	0.8096830737777054
458	495	0.948220380814746
458	883	0.9456829188857228
241	1066	0.7763869995251298
495	1089	0.6414986741729081
241	1413	0.9535767706111073
458	1904	0.9666411832440645
988	2114	0.9104690963868052
426	2146	0.6865407736040652
1904	2233	0.45554681424982846
2233	2525	0.8827302111312747
495	2590	0.9822254022583365
426	2861	0.8394988714717329
426	3017	0.8250151632819325
2114	3038	0.9249453924130648
523	3121	0.7832399038597941
426	3282	0.4511332754045725
417	3523	0.8527986253611743
988	3523	0.6596109024249017
426	3661	0.6453433916904032
1089	3709	0.4314655053894967
555	3951	0.6261853124015033
3523	3951	0.5436466152314097
2233	4101	0.9302828295622021
495	4301	0.6560174764599651
510	4449	0.9232825969811529
495	4588	0.6170621952041984
3038	4674	0.8382917419075966
4610	4780	0.5375357503071427
1904	4843	0.9793941357638687
3523	5021	0.9665953938383609
523	5116	0.3208616611082107
2590	5118	0.8532083642203361
3661	5146	0.94078841782175
495	5224	0.7678554831072688
3121	5285	0.24614550918340683
417	5292	0.7053500420879573
1758	5588	0.5473373285494745
1190	5652	0.8329936000518501
4828	5652	0.9360446678474545
2233	5681	0.9645479111932218
3770	5681	0.6856255878228694
1089	5905	0.7812236689496785
5118	6071	0.9132088699843735
458	6079	0.8687168166507035
1089	6223	0.5284906828310341
1089	6399	0.575284733902663
241	6553	0.6706947376951575
5224	6579	0.9005424396600574
1904	6690	0.7098225769586861
3121	6836	0.678689208580181
417	7038	0.7858438724651933
2525	7038	0.6981706654187292
3523	7056	0.909277368336916
6669	7180	0.3936405093409121
4101	7217	0.6067565267439932
523	7269	0.9495817916467786
3017	7269	0.7786195282824337
3121	7406	0.9758166885003448
944	7441	0.5204299837350845
988	7505	0.2897891397587955
4828	7547	0.7699203845113516
5323	7547	0.8790567144751549
5588	7595	0.35388218285515904
458	7615	0.9383777857292444
4562	7615	0.8923673550598323
4780	7762	0.5400961751583964
3038	7868	0.702672139974311
5224	7868	0.7371742122340947
6788	7937	0.900810030521825
7180	7955	0.9263655305840075
6881	8100	0.9395385927055031
7103	8100	0.5287957899272442
426	8164	0.7317242897115648
6079	8321	0.8934076696168631
2146	8435	0.9224032051861286
825	8452	0.63767204945907
5021	8563	0.7168607641942799
5118	8989	0.7015391506720334
1904	9358	0.9183120005764067
458	9554	0.9527680869214237
988	9698	0.8093291451223195
2861	9759	0.30826942529529333
2525	9818	0.8942240078467876
8943	9900	0.47369618667289615
6079	9966	0.10829675034619868
1758	10107	0.8175840643234551
4785	10107	0.8230511203873903
825	10133	0.5116489736828953
1758	10192	0.8339873978402466
7955	10192	0.9268013134133071
5285	10236	0.795320933451876
5146	10398	0.6645947217475623
7441	10398	0.6500895419158041
8469	10406	0.6358372895047069
9506	10468	0.6847482633311301
6079	10575	0.9519366761669517
2590	10630	0.27499280381016433
7217	10630	0.9366525933146477
417	10707	0.6253289845772088
10468	10707	0.9929948612116277
1413	10708	0.7966157242190093
1413	10765	0.8542924304492772
1758	10833	0.8450024663470685
3121	10849	0.8173131626099348
5224	10907	0.9570252464618534
4742	10968	0.9582367492839694
2233	11107	0.6104395117145032
3017	11107	0.3181193140335381
3661	11193	0.798761751735583
4780	11507	0.9099746504798532
5681	11507	0.48995404643937945
458	11547	0.7206976793240756
8563	11607	0.9162281213793904
10192	11707	0.5701266808900982
6788	11740	0.61198660149239
8469	11933	0.5883174245245755
8981	11933	0.9102619022596627
988	11955	0.8747773645445704
6836	12336	0.7130337622947991
3770	12502	0.9859498955775052
495	12544	0.8473133854568005
6788	12893	0.5869451800826937
9966	12900	0.6479377478826791
4397	12981	0.857258781325072
7217	12997	0.793885002611205
9554	13092	0.9554533730261028
510	13201	0.5187236052006483
11660	13248	0.7932173504959792
1758	13516	0.8376495719421655
2233	13516	0.8200836342293769
495	13547	0.9780284173320979
4742	13701	0.9554755610879511
11660	13701	0.8159222744870931
1904	14044	0.3864689632318914
7937	14044	0.687800906598568
458	14297	0.2676697967108339
1190	14407	0.6432549010496587
4397	14498	0.5736365662887692
8535	14498	0.7335817215498537
7505	14500	0.9920989845413715
8452	14523	0.6733097210526466
8943	14523	0.8969400760252029
7217	14665	0.8930073531810194
426	14746	0.647371927741915
11707	14831	0.4694775971584022
1758	14840	0.9964324359316379
10708	14840	0.9193039161618799
5323	14842	0.7050948336254805
6079	14897	0.5342474605422467
3661	15113	0.5673321685753763
14044	15180	0.6311193900182843
5323	15276	0.5372802503407001
10707	15297	0.6270485182758421
10849	15654	0.5389305893331766
5146	15791	0.2094147086609155
1758	15845	0.4785884020384401
9506	15877	0.9493774783331901
8981	15933	0.6800852639134973
3661	16169	0.8795436990913004
2861	16177	0.5944852875545621
6399	16278	0.759564304491505
15933	16278	0.5430287143681198
4742	16299	0.7325804508291185
7505	16305	0.32355593307875097
8100	16446	0.45935231260955334
6788	16924	0.43589310511015356
16299	16924	0.6493052951991558
6079	16972	0.7088201472070068
5285	17006	0.2227287134155631
14044	17126	0.9067792077548802
14665	17183	0.4942321616690606
4610	17412	0.6168199931271374
4843	17428	0.927882676012814
10192	17454	0.7358617570716888
13248	17454	0.23483638395555317
5652	17683	0.62003253120929
15195	17683	0.7063310749363154
6079	17794	0.49734773579984903
4844	17937	0.4495108313858509
15933	17937	0.6527692035306245
495	18079	0.8242751797661185
5681	18230	0.8688447729218751
12336	18293	0.7146019861102104
510	18320	0.8256344909314066
1904	18320	0.7297628074884415
9554	18362	0.8422294312622398
883	18758	0.5780442191753536
13201	18780	0.942147423280403
17476	18780	0.591528780059889
7217	18881	0.6451795569155365
10192	19025	0.32220908463932574
10849	19032	0.7961211632937193
8164	19203	0.9418600320350379
17960	19203	0.9407325589563698
15113	19291	0.33517957106232643
3709	19296	0.7925549035426229
12544	19397	0.6712858427781612
4828	19455	0.7557740486226976
10107	19455	0.781874347710982
14842	19512	0.9503482040017843
426	19585	0.7208298945333809
18819	19585	0.9008345634210855
417	19651	0.5215863909106702
10406	19731	0.8657968020997941
12981	19827	0.8266845596954226
1413	20037	0.2567128713708371
5224	20194	0.04198758164420724
1089	20323	0.4799825600348413
2146	20377	0.7487726036924869
12997	20414	0.8392906740773469
14897	20466	0.9517595991492271
5285	20849	0.16025251150131226
988	20907	0.779996782541275
20466	20996	0.9634675763081759
2233	21005	0.9968963293358684
7450	21091	0.7968899928964674
12544	21091	0.4684408151078969
4588	21209	0.4863906241953373
426	21241	0.7518077492713928
458	21605	0.7267514830455184
21209	21761	0.6703550703823566
16278	21858	0.9155810154043138
4828	22088	0.8869849219918251
20377	22171	0.74225690565072
510	22391	0.23853509058244526
13092	22455	0.8457383564673364
20323	22472	0.7108515263535082
458	22488	0.8033268973231316
9900	22499	0.9440416907891631
555	22548	0.32413558452390134
523	22656	0.6745608518831432
14523	22656	0.8124354237224907
20849	22950	0.3627401110716164
5652	22967	0.7215678603388369
7406	23001	0.6243855259381235
14498	23001	0.7622673420701176
20377	23044	0.897755102487281
555	23080	0.2994112379383296
883	23260	0.5502214406151325
22455	23377	0.34980836953036487
5652	23562	0.9532621072139591
