Start	End	Weight
822	1239	0.9740274818614125
1081	1278	0.6715157392900437
822	1329	0.8381312012206763
1278	1368	0.3048455282114446
253	2272	0.8448079142253846
2185	2495	0.623903930420056
1810	2608	0.7038243866991252
253	3251	0.7872149022296071
1329	3268	0.8563323591370136
2185	3851	0.5304474092554301
2185	4005	0.8364252354949713
1250	4086	0.6487095868214965
1081	4333	0.5903981938026845
3251	5341	0.7220294643193483
1081	5436	0.9563963527325541
822	5674	0.7727976203896105
253	5678	0.7705293286126107
3251	6287	0.962502749171108
1329	6640	0.5477031683549285
1810	6913	0.9113117251545191
4086	6926	0.8901201691478491
1810	7823	0.48960633017122746
6640	8224	0.34456088370643556
1632	8236	0.8330790766049176
2185	8240	0.9266067950520664
3251	8286	0.6590171279385686
9169	9985	0.5290918399114162
253	9991	0.49854726786725223
1260	9991	0.6068826694972813
253	10013	0.4484504107385874
1081	10219	0.7232563295401633
10219	10469	0.5919140495825559
4333	10527	0.8470797701738775
1329	10615	0.859636056702584
6710	10671	0.5592285620514303
10219	10671	0.5710510173812509
1810	10821	0.8098731965292245
4086	10821	0.7433836031705141
253	11085	0.7402624886017293
6287	11340	0.604879388352856
1632	11486	0.7679431680589914
4086	12651	0.7791157416068017
822	12837	0.8316886301618069
822	12991	0.5156590831466019
5674	13911	0.5855577334295958
11486	13933	0.2739748191088438
3251	14153	0.7324817427434027
3251	14402	0.6027445546351373
1810	14469	0.6848601996898651
10671	14527	0.234768221154809
13911	14999	0.41807879507541656
14140	14999	0.46474269055761397
12651	15005	0.7198978709056973
2608	15010	0.7657276443205774
1329	15080	0.7742168337572366
6926	15953	0.8266206018161029
1329	16218	0.7460527007933706
822	16510	0.8004133868962526
2185	16510	0.8576356277335435
1081	16791	0.7863504267297685
6926	16791	0.9084003451280296
1632	17072	0.9589426324237138
12837	17332	0.8008416970260441
4086	17559	0.7530237485188991
1329	17614	0.13872964237816632
4086	17872	0.9231024500913918
14903	17872	0.6191023755818605
12651	18637	0.4607536031398922
3251	19126	0.3076440100558102
8286	20399	0.17152868653647602
1081	20656	0.8399431393481791
20656	21007	0.4849744162056595
9991	21106	0.6888241486158222
3251	21139	0.8170970405917615
253	21281	0.8641948001459241
1081	21282	0.6002548390533775
11486	21523	0.6901812751311809
1329	21533	0.7539137208368629
11486	21744	0.22139745159074664
5678	21793	0.8600213380996138
18352	21793	0.8570918645709753
253	21872	0.6752691213041544
8236	22120	0.5547265124041587
6926	22228	0.23786629107780755
21523	22314	0.6018852822016925
1632	22343	0.922504665562883
3268	22746	0.3135169968008995
3251	22974	0.9942617060150951
10013	22979	0.8241071496158838
22343	23634	0.6888750253710896
20656	23651	0.897708744276315
14903	23712	0.43388853035867214
17332	23712	0.9018066371791065
22979	23751	0.2060857005417347
22343	23989	0.711731209885329
23833	23989	0.8394966509658843
822	24244	0.730947422562167
14153	24588	0.45987233240157366
3268	24723	0.7033263288903981
10527	24723	0.7904177743475884
2185	25500	0.6182995338458568
9169	25620	0.496681246208027
1260	25805	0.9596523384097964
17072	25805	0.9593280283734202
14153	25866	0.7287224330939353
1081	26165	0.6473590780515224
6287	26165	0.810695145977661
3268	26487	0.6494778082706034
1632	27247	0.7600740725174546
23149	27247	0.6211005116347224
253	27276	0.8606660887598991
18029	27276	0.6432020657230169
8286	28086	0.7301139677874744
6926	28742	0.7441663704812527
5436	28862	0.9172632584813982
25620	28862	0.7522369653452188
21872	28896	0.5209501578938216
6710	29162	0.5257470970973372
11486	29930	0.7189424994867295
21007	29930	0.8666895651258528
1239	29989	0.9706589416600764
3251	29990	0.7500965879298747
