Start	End	Weight
260	338	0.5612942539155483
260	487	0.835707132704556
382	531	0.9937342933844775
348	573	0.9595782200340182
136	943	0.8824445139616728
792	943	0.9724405626766384
487	1041	0.8565114717930555
136	1063	0.8186026855837554
136	1152	0.918891578912735
573	1165	0.7445782253053039
531	1179	0.8873419126030058
260	1218	0.9272610626649112
382	1233	0.7706607601139694
625	1233	0.7699154301080853
614	1242	0.27050210325978696
602	1308	0.7761335116811097
136	1412	0.7341393521055579
614	1788	0.8273296784609556
685	1955	0.4875331788789481
136	2095	0.5655982333701104
602	2120	0.8611898662056774
1609	2120	0.8091447153128684
1233	2124	0.8815346192568541
136	2370	0.9001569219399244
2261	2370	0.9215853170026094
1165	2422	0.9940321806352586
1990	2424	0.9807581203058362
612	2438	0.8398798021953553
1992	2438	0.8015733126085252
2096	2470	0.6986004575155675
2370	2591	0.6212287449743599
348	2761	0.8393227502238005
260	2764	0.35149536235257983
685	2764	0.6119498840998858
612	2888	0.7517521565314382
2470	2947	0.8175516473129392
260	3007	0.6926762138027698
2764	3028	0.936965556582436
136	3032	0.5422183584887534
136	3052	0.5979431592859328
382	3052	0.34819325618445873
260	3160	0.8969296615105122
382	3186	0.7298441042657942
614	3186	0.6722466133069247
3186	3207	0.5428659848403186
1218	3210	0.4047395414672792
1609	3549	0.7493616191204637
1242	3669	0.8720648130401969
1041	3684	0.7613551148679107
1165	3712	0.9758191807195544
136	3744	0.8794500287622213
487	3744	0.778996457811445
487	3969	0.9082416486926377
685	4024	0.7150970571674407
3744	4044	0.5268891935702413
685	4151	0.6729459022171795
2888	4151	0.24535583844408393
3186	4560	0.5234988117590547
3744	4700	0.8298084770794958
1063	4733	0.9143979495856911
1242	4962	0.6166576168034226
4963	5113	0.7707203940954059
531	5190	0.8822694953996688
4733	5248	0.8229146907106042
3160	5394	0.7919602666515857
3186	5604	0.2137659138534218
2120	5784	0.6625400900375098
2772	5925	0.5899987970478833
1992	6026	0.8567185164429247
2470	6026	0.9697976952884346
136	6059	0.734336064895615
4733	6128	0.628455261234194
3073	6174	0.3197159019764513
4733	6199	0.9345982901286334
602	6270	0.5158935845829546
2424	6270	0.8812960560899228
136	6342	0.9711746969260275
2772	6342	0.8446499996352941
1041	6455	0.3336045788601041
2508	6532	0.8009325054008514
5960	6536	0.8745119320228696
3684	6564	0.8281970685347915
3210	6697	0.9301005352754146
2764	6798	0.9962153588421643
602	6853	0.9334140946157277
6532	6889	0.8965504739899188
2761	6974	0.40381098072975874
487	7031	0.08728065039031208
260	7040	0.9199291511904448
136	7086	0.9938514889217913
792	7100	0.7113174838013947
4024	7194	0.49443946522660553
3712	7256	0.7587036492768675
1242	7312	0.5877259171102196
4700	7312	0.7682303003966808
573	7366	0.857614284614101
4364	7366	0.4567778902128339
1992	7678	0.896581381559372
3052	7678	0.9917723091784865
136	7692	0.77794826682657
685	7696	0.9750606920570135
338	8092	0.8510179270524532
685	8259	0.36024092230945826
382	8314	0.32185311801731586
382	8589	0.7450663684867322
1955	8613	0.7342869692947716
6270	8613	0.4526952700689435
5190	8676	0.7420363880228251
260	8698	0.3541915384121239
8259	8988	0.9786482590716332
1955	9140	0.9104520818218589
2120	9140	0.8573326377663761
1242	9352	0.35728686884976923
2761	9480	0.45677194790914655
348	9549	0.4633519190829247
1165	9658	0.5595608768053353
9140	9680	0.7889298289082944
792	9862	0.6299968406092376
136	9961	0.5086028804071248
1242	9961	0.9993572877719998
6794	10232	0.3069553521927446
3052	10256	0.6475022889208049
6491	10256	0.8798516655806452
1063	10308	0.6956617659889162
2761	10454	0.4240594382863492
10308	10454	0.9250953788869083
5925	10488	0.9594972713384777
7366	10488	0.7907799663953483
382	10596	0.785656678956002
531	10770	0.7773629387374967
5256	10770	0.9373774724081159
6270	10928	0.9032195946201682
1308	11021	0.8033843056764454
6536	11021	0.9324664031155407
602	11026	0.7863865830004215
3007	11070	0.5716330781579018
10596	11087	0.23192885424941778
9140	11154	0.4402343074325472
3924	11407	0.764687362127006
2120	11685	0.8348809685558081
2424	11690	0.5667884054128081
573	11773	0.8410171878058463
487	11786	0.4315731527749449
602	11880	0.8332735754083842
2120	11954	0.3545044844504446
531	12173	0.5425934009253979
9680	12173	0.8751578615047038
1242	12259	0.6353629210498184
260	12331	0.8980802609585226
685	12331	0.43966091610491276
4854	12466	0.9855191777460277
1233	12469	0.3465463153552264
685	12507	0.8878249479457736
382	12708	0.8843924829270691
685	12708	0.9764181051868945
382	12759	0.9733778862282634
7100	12766	0.8967325261328369
3924	12774	0.7726406881120056
1781	12891	0.8753320255782455
5925	12891	0.5648502295371145
7222	12949	0.5395517884753644
2096	13144	0.8578522105235606
3744	13194	0.6273626021575183
1990	13407	0.48195908730849624
602	13473	0.8344428576529026
2370	13523	0.7687938841991127
1242	13695	0.7310159525368363
625	14087	0.7092624427750707
