Start	End	Weight
147	302	0.6389831465203315
147	360	0.907468976918608
147	798	0.8242384151089936
912	1455	0.907473768806085
147	1580	0.7390396194532514
1928	2090	0.9715243773534894
912	2252	0.8816404070239514
1580	2623	0.6234061729628593
1928	2640	0.9817751361988485
1316	2739	0.290211527608335
2623	2850	0.839996162801981
2850	2867	0.8361088514793664
1459	3112	0.9025946904439479
2623	3112	0.6427504178136587
957	3162	0.8693285731133074
2850	3310	0.8095791188534349
1459	3360	0.8098059319891036
912	3616	0.8866563052870333
1316	3768	0.9663152233697474
3162	3768	0.7528150246944278
1459	3901	0.8185475326608866
2252	4124	0.7114850974176079
1928	4270	0.8008626957889646
912	4369	0.8709953669458628
2640	4370	0.9866254718508571
4270	4779	0.6705060033127666
2850	4949	0.3631789593491703
2090	5168	0.6969299993943423
2252	5244	0.5127787622623146
2090	5418	0.6231475663371384
957	5575	0.9939747031312436
5049	5575	0.6447100488003343
5418	5851	0.46725043025799096
2226	6001	0.797132849926129
6119	6346	0.5575251246336848
5418	6393	0.7535396530292928
4080	6466	0.6155834626406431
302	6945	0.7165862678084522
6296	6945	0.8163109279703349
1928	7079	0.5841368155088276
4124	7426	0.8447395388502628
2090	7459	0.4315846897661686
798	7479	0.755488641327247
5494	7479	0.750527345109731
2226	7483	0.5829774623271078
5244	7628	0.5847153374925256
2623	7672	0.8480956603307277
3360	7889	0.6758320501539856
147	7996	0.9855985748581588
3310	8140	0.8635014689061791
7761	8201	0.8011080585420132
912	8248	0.5242711477912962
2090	8415	0.5877361339516938
2850	8597	0.7356909667141736
7426	8714	0.4760745947714895
2090	8859	0.5134332126472145
3310	8885	0.43368770997039974
147	8924	0.7785664566326886
3112	8949	0.5923829264938831
4080	8949	0.41370119364000857
798	9012	0.7241352752316743
1928	9032	0.3794975432101637
2226	9032	0.7530407542362809
6296	9660	0.7347065962385386
4370	9755	0.594875005306676
2090	9782	0.8009034071583301
6001	9790	0.8492747852578759
7818	9790	0.9215879447292536
2090	9931	0.4085884045343846
7968	9999	0.4349481202661991
9755	10181	0.3070059868041426
3360	10448	0.8524589105509222
7865	10558	0.7435800193343312
7459	10569	0.6178534417413175
2640	10584	0.5924692815169692
7627	10585	0.7791518152225763
2252	10664	0.6882551659364253
8924	10774	0.18365168618038297
5494	10783	0.631914988392964
8597	10793	0.7473069506231695
2252	10916	0.7922933250665665
147	11200	0.4050277110654861
1580	11316	0.8559190235100687
7876	11497	0.9903937275521457
4257	11559	0.5803830765653402
1459	11602	0.6334188082255423
11316	11624	0.6286334986798465
147	11642	0.8903113768901676
7459	11715	0.6012826806399971
4124	11932	0.9412249841261655
4124	11979	0.8006741867866367
7996	11979	0.8864083897788078
1316	12529	0.7286595723126084
11497	12606	0.9304084554314613
5494	12620	0.468751976499334
3901	12688	0.9863930672872812
8415	12753	0.6760550586041063
1928	12909	0.48791707726195455
4947	12909	0.6016720326151699
798	12967	0.3648469608742744
798	12970	0.7486007283441722
360	12974	0.34190475242212415
2252	13081	0.6836960166692734
10793	13107	0.9002168104052544
4080	13314	0.8618512598332018
6393	13467	0.8023967035114765
7483	13681	0.7525779863353819
647	13744	0.9586961360182613
4370	13744	0.8796322324778885
1627	13777	0.8541854033246636
8885	13777	0.3617024964187294
3310	13778	0.8931197531055659
7079	13778	0.46138652437366545
4369	13905	0.7806267503183335
4370	14019	0.615849346620962
2850	14272	0.6828779117204249
6346	14272	0.7140979876276106
10916	14308	0.929376017767936
1455	14461	0.5452969479374588
5244	14477	0.9164583841338754
4370	14554	0.9799252678640187
10783	14554	0.8437267588451505
2640	14639	0.8904053582809865
11602	14711	0.43622377840802073
1928	14759	0.8197305432986468
9720	14949	0.81310632498934865
8415	14955	0.5237199552357197
7459	15143	0.42300717323087156
9790	15146	0.2528602215461433
13593	15536	0.5947869122028351
2640	15629	0.8547455673106015
14949	15897	0.7847785986959934
15629	15897	0.9244418644811958
14639	15898	0.28153303544968367
798	16007	0.7937836097553372
2867	16202	0.7352421898394823
11497	16202	0.9673714297823608
912	16468	0.26048482209444046
15471	16670	0.901533292606473
2867	16698	0.5684763498138636
5851	16740	0.667757275281474
8885	17052	0.6652550925500691
9012	17166	0.8369769491255283
147	17189	0.9328158625867218
7761	17233	0.8435292902868241
13467	17257	0.19245005445554852
4947	17356	0.7855455111712217
13744	17455	0.7362498457077891
17356	17474	0.34388630045577884
14554	17530	0.510408565402031
11316	17567	0.8835421320982277
5494	17676	0.7026692309882492
4124	17685	0.33649154333397746
7079	17685	0.4801721186377108
4080	17756	0.5965845608152449
13905	17756	0.9817445240914822
7627	17771	0.46031680423766375
10584	17771	0.7185372393578291
1928	17822	0.9771013702265918
13467	17852	0.7171270945109427
4257	17880	0.5523278298787773
1928	18160	0.8570769906509668
4947	18238	0.8963216464035213
5418	18247	0.7912697142455727
2850	18515	0.9033383689820766
17567	18536	0.952348098391667
10558	18670	0.6365481540560722
12970	18670	0.8953402675688267
2867	18722	0.6620098813436925
11979	18798	0.9460476415697485
912	18861	0.9161043111234903
15471	18862	0.6793992379680276
15536	18862	0.6805081840138882
1580	18903	0.49666031589731574
1928	18925	0.5509178882930428
11316	19555	0.597252982435748
5244	19645	0.2451023564208299
15301	19645	0.8539694959763438
1316	19718	0.9720269043464214
10558	19718	0.7826530230231583
2226	19935	0.6451419955119491
8880	19952	0.9640126982703805
9032	19952	0.38435075571760535
10585	20089	0.4980172789655626
9999	20157	0.8590258595068008
2850	20328	0.26883345819078386
13107	20587	0.6920318708289415
10774	20711	0.16584709170274436
4077	20735	0.8368723571766168
8833	20735	0.7590713857207447
15146	20766	0.9367091308813542
18247	20941	0.9366686986759305
2623	20942	0.9721547989174724
15143	21150	0.8961931490339339
2640	21152	0.7202738141641021
7968	21152	0.8541800968814641
7079	21227	0.8230938008055091
20735	21236	0.9416006226092577
15536	21264	0.4922898877412081
5418	21419	0.5879120146855712
1316	21494	0.7870363174006343
12974	21494	0.18269245140254498
7479	21597	0.8784313716460019
147	21632	0.9652826825622469
13107	21664	0.9490651930682361
1580	21739	0.7298238661605865
3360	21840	0.2447691906709224
8924	21953	0.830366717884317
4369	22054	0.43727442948147655
15898	22071	0.6744170456659049
2850	22100	0.6735265597235411
4077	22172	0.9232085552066565
6393	22172	0.9178445227444172
2090	22277	0.1458311469759792
2850	22541	0.8637144521344453
2867	22742	0.721874320646748
10040	22742	0.7091182386502624
15897	22753	0.9148494119290262
8248	22915	0.8561660726554692
13314	22928	0.5213364395312965
18798	23065	0.9876754756551236
7459	23066	0.14492092886939645
20735	23430	0.6473851506598294
14759	23441	0.704877348151058
7968	23469	0.911983079276979
13107	23743	0.6942979579325765
912	23804	0.6535276304930449
5049	23804	0.19903751625679433
17771	24182	0.49109264998696744
16698	24193	0.578033393016085
13681	24252	0.7806889072526246
14759	24252	0.9854453534353524
1121	24257	0.8840234824456275
6001	24257	0.5720294618513435
21739	24346	0.9100909372791648
5575	24755	0.8660383182577789
5494	24906	0.5901541970670223
147	25310	0.3919868413358927
8415	25321	0.6749758692458272
21592	25321	0.4008636686485261
21632	25539	0.8990641331765801
7761	25574	0.7249667814467102
8415	25694	0.9089009531307966
17771	25756	0.7946379673667252
7079	26263	0.7328482789453119
9012	26379	0.2213466139510274
14554	26500	0.9843561665620655
8949	26636	0.4944217926822603
6393	26679	0.45751940878108144
5494	26707	0.6318717270623893
8201	26707	0.9463774398900568
2850	26968	0.5778877700213343
14994	27335	0.886583179468289
21236	27335	0.527158817043528
6346	27453	0.4302096082828939
19952	27456	0.6597073096781969
4257	27588	0.26613798225298524
21840	27832	0.591240513138473
21597	27839	0.9845613318029791
18862	27935	0.9044300890527666
21227	27935	0.8143579158931971
11932	27939	0.7503035708796233
5049	28006	0.8410260935779661
8924	28015	0.9180534060578793
15301	28015	0.6217155363410711
16007	28071	0.623125146375969
18903	28126	0.7985222139395773
7483	28156	0.8052874128334224
14461	28156	0.7212323232088238
1580	28365	0.8077768001239747
5049	28563	0.4702351619489491
13593	28590	0.7559180504176766
24906	28599	0.9245305433869362
11559	28731	0.8766122465021908
3112	28740	0.6136093148961663
7483	28793	0.3645315980538726
22541	28912	0.9127032293472439
647	29050	0.6230378167238086
16007	29084	0.8363241725601256
3112	29206	0.8890269468538463
147	29246	0.9420694326981902
1928	29360	0.5657388598192483
8859	29460	0.3670847974717617
4257	29566	0.5988368941470981
13081	29566	0.6617404888384044
647	29603	0.7133318684063852
17880	29621	0.6403163180220872
24129	29621	0.4911502911709249
22071	29912	0.0924688542727381
