Start	End	Weight
35	435	0.9079331387765706
88	453	0.8075870864558965
435	653	0.8236851133406162
435	661	0.9492335529066622
565	1919	0.7929090720135719
453	2040	0.943373491987586
1213	2380	0.6158477966673672
661	2477	0.8746500527486205
2092	2649	0.8461600646842271
2613	2726	0.9842698210850358
35	2925	0.7508690988179296
829	3064	0.8521027804818004
622	3362	0.7935234447941184
565	3377	0.7775527045596391
1213	3483	0.3605750473216176
435	3557	0.6414420476648957
453	3566	0.8161512799561024
88	3621	0.8251856628339738
3377	3749	0.8425529417581856
35	3753	0.9949580344837159
661	3861	0.7663264551665634
2123	3861	0.5191761024761945
2649	3902	0.9117890307679772
622	4210	0.9536143897566944
2925	4240	0.31939921621233225
35	4795	0.9356254630256444
4746	4795	0.8197906680870801
4210	4798	0.7806222154758871
2092	4800	0.6376046380028129
653	4889	0.8948751632124186
565	5017	0.9037379981018603
5010	5175	0.839793364983052
2040	5237	0.7359913678374141
565	5290	0.34118404029868543
35	5388	0.8098351573571563
435	5770	0.19035297818481922
3753	5902	0.8615886112675071
1213	5946	0.6726970111485571
3125	5963	0.9012897317297757
1855	6027	0.7440600453410298
3377	6027	0.8758065483998507
2925	6474	0.8867641871329397
2649	6561	0.7887985573615879
3125	6850	0.5593755426816642
4210	6850	0.5651643539313227
565	7108	0.5416453944053501
3771	7108	0.6159707850310951
3749	7141	0.5579298355150968
1748	7463	0.7724794351961464
2040	7463	0.7762992510106415
622	7528	0.7499033373314887
3771	7528	0.861203373176977
7083	7541	0.12033743783831596
5175	7976	0.35490785469301045
88	7982	0.363888633903116
435	8120	0.7650612678844482
4798	8253	0.6994381120894104
6424	8555	0.6120817868504673
4798	8667	0.8038423112593591
4800	8752	0.7689391309395432
4826	8752	0.9624715347308666
3566	8969	0.30882224976085126
1748	9058	0.8787942337803543
3566	9075	0.1843977381940931
4746	9075	0.7384192349854857
3674	9187	0.6687876342330128
6206	9187	0.49117033276706934
6850	9230	0.4247664159629494
2380	9292	0.3470661253668368
6474	9345	0.42859494290314615
6424	9420	0.8852371922694147
622	9656	0.65025759418495
2613	9674	0.8408615365624428
653	9705	0.916542112827301
2380	9886	0.7860458090435714
5010	9886	0.8940466155763716
35	9962	0.3274352417793125
3749	10020	0.7764667766168714
2123	10075	0.27546219038777053
565	10154	0.8475270890630782
5175	10154	0.9882207203190774
3861	10345	0.8917145321611315
10020	10729	0.29338861792348325
4563	11034	0.8322457044851035
6424	11078	0.6469313288107514
9674	11084	0.9777543640229851
5017	11160	0.9129870762117207
1855	11235	0.7866707388311625
10154	11294	0.7205937325488776
3353	11385	0.9230253158602864
2726	11581	0.5776818788144737
1972	11638	0.5640262220986187
10980	11683	0.8301449855789542
8667	11820	0.8796418278943747
9452	11820	0.819278211100027
3749	12123	0.7082865422125906
1748	12131	0.9066695598885417
88	12383	0.9098993006628007
9187	12443	0.6900264096911997
12383	12443	0.7129011284559965
565	12475	0.9806374688632786
2123	12499	0.42029431788250804
8667	12685	0.30543324793688953
565	12783	0.41485457005910575
4800	12783	0.9439816609956324
2040	12834	0.7015512813813984
12123	12834	0.5105640336405486
7055	13003	0.9606490924488753
435	13033	0.5387496501207352
2040	13214	0.8751138306688517
622	13635	0.6085939812473953
11683	13755	0.815665852278471
88	13831	0.909657294396311
11198	13831	0.688056172337383
4210	13886	0.35832294542342424
10345	14042	0.9834290875587612
8097	14094	0.903113792417571
12834	14094	0.9994523506611586
2477	14150	0.9593438196461648
3125	14151	0.9798270571045578
11078	14354	0.6183070461265743
11198	14363	0.4893568502739072
453	14400	0.7553911425638944
11078	14400	0.6499001311603934
8969	14600	0.8375893079210073
2477	14736	0.9970799726434052
14354	14772	0.6669716225005686
435	14803	0.5578382019884884
1919	14930	0.15071194292977452
5290	14930	0.9768005653750151
9420	15016	0.7269000099040568
35	15116	0.6025136196985841
3064	15292	0.6077023725956678
