Start	End	Weight
237	254	0.4826279056724161
237	480	0.5902829961851239
237	959	0.6787043525837362
972	990	0.10771306534297764
758	1206	0.44501255732029676
424	1274	0.9262526489328593
619	1274	0.9490188071504235
1110	1418	0.9764084219932556
89	1445	0.9694634387269616
758	1445	0.5560644727665931
758	1557	0.8477298626676202
237	1563	0.8992754991631955
254	1572	0.762085153721273
254	1664	0.7405397014226764
1664	1820	0.9679628778249025
970	1851	0.6455082262400538
758	1857	0.9472015779465437
376	2057	0.9814782829489559
89	2065	0.9966548418160528
1830	2160	0.9418840690050274
990	2219	0.2689271057024598
1311	2573	0.6832141471095383
1445	2656	0.793929347069934
758	2689	0.6888412362895906
254	2701	0.3484428636729717
89	2706	0.4118847188074142
89	2716	0.9934515978675336
1311	2722	0.90127286477945745
2458	2728	0.9968633442185819
1430	2844	0.660498422337696
1445	2969	0.6085663179401308
376	3045	0.9095913188066334
2660	3171	0.06290600378997624
1418	3244	0.8838954344391823
2689	3364	0.6140010794624686
3045	3572	0.7410109809134156
1664	3673	0.6778620164841413
2160	3756	0.7365313114132732
254	3858	0.9363514974247664
3871	3895	0.5811111701186746
1830	3898	0.9671277145389467
2689	3898	0.8093337966129184
2975	3933	0.9148653242737055
3244	3933	0.8271701808553189
1430	4026	0.6779591073282063
3756	4026	0.5844790074042976
2209	4052	0.7240156752523035
2660	4052	0.9879548705648631
990	4473	0.9607813030015677
3171	4473	0.901540897320956
1430	4579	0.5665287896990776
89	4604	0.7974595446139574
3171	4606	0.023624919587746263
480	4715	0.8211074925493449
1322	4715	0.7761922557838261
1261	4822	0.9256824327167124
1110	4900	0.9847696786746383
1563	4900	0.7622510846704245
990	4996	0.8844917048700154
1261	4996	0.9218293773010373
2057	5495	0.8504038727842271
237	5560	0.7554145916365087
237	5583	0.9326427159830928
237	5601	0.6385551013518125
3211	5601	0.8021872127428651
2573	5651	0.5379563835449517
1430	5675	0.6217107744887471
2573	5802	0.37306256452575326
972	5838	0.821782685816288
1918	5859	0.8351374291814864
5859	5907	0.7251051364000887
619	5989	0.8317036989610642
4822	6327	0.8829544915352017
237	6432	0.5261748491320759
1430	6489	0.4245719399768859
3364	6510	0.673642253736034
1572	6518	0.7568543998058885
4900	6531	0.8382075477857143
1110	6777	0.6258924095891416
1445	6885	0.616354773985222
2784	6909	0.7041149749420583
4473	6940	0.6027356656268239
1418	6946	0.9603861288633198
5073	6946	0.5311921362299472
1430	6969	0.7287135177757591
2458	6986	0.7718735488597304
4052	7011	0.5253792139701545
567	7023	0.8708210464101285
3045	7142	0.62715162220411
254	7251	0.6243387111462653
567	7300	0.9405542640015483
970	7303	0.4176700848620385
89	7443	0.7092381364200264
3244	7591	0.9494123975746334
1851	7701	0.7014144691638649
89	8091	0.9014908540993929
3824	8169	0.47043124213814735
2057	8380	0.8222875227220356
2701	8380	0.9764067172072828
1857	8503	0.7734036440961063
1430	8642	0.7737115824129432
3824	8759	0.48535633250139654
4822	8759	0.7118796615395695
6777	9053	0.3352534312289208
3572	9076	0.8369526104070246
4698	9076	0.7145165223628283
1851	9113	0.7305538330692798
970	9174	0.8652468651998788
7443	9211	0.5396385102067143
8845	9333	0.372906809207052
5583	9346	0.9782987737562507
3871	9411	0.8450001035816967
2065	9472	0.5075813601724803
2660	9472	0.7363040999043733
3572	9511	0.22490402311086655
1572	9523	0.6710892475675792
9411	9539	0.8574756537564099
3211	9573	0.6299649851862341
2458	9707	0.6255440681707114
4711	9707	0.6731975730508566
2728	9732	0.9981380789540708
1857	9927	0.08001069095917046
2057	9969	0.7706272702198476
7854	9969	0.7486928829457611
376	10061	0.8493626501876861
