Start	End	Weight
134	1248	0.9363612085580826
134	1514	0.8876849228981882
134	1689	0.9048926073592156
1024	1689	0.8000368024222553
134	2222	0.9894288361538202
1635	2258	0.4689171598292887
134	2421	0.9891471916344017
2421	2934	0.5745617747306824
134	3002	0.8403158602304757
2255	3002	0.4069647758733481
134	3246	0.4275400643236935
1514	3640	0.6561349385883659
1635	4223	0.7514742605853826
3246	4787	0.6438023846130818
2934	5876	0.7557147380430251
3002	6348	0.7954659298993647
3640	6373	0.7293275874108076
4223	6656	0.7782338336110115
4232	6884	0.7296904267277569
3119	6892	0.6786088629160076
6895	6939	0.9538956149481237
6884	6956	0.4576639630831778
2421	7075	0.738784484565258
6348	7354	0.07614534418098629
4223	7381	0.9055095126386732
5876	9635	0.5416691685095429
4223	9649	0.8306545803789049
6034	9649	0.8069534939713776
4787	9855	0.8865620768629014
2255	10264	0.3855407179798931
1024	10266	0.7941651332657784
7841	10266	0.8750185267999768
5559	11064	0.7446103577967733
6895	11064	0.8632869170978665
6884	11384	0.6527347238734365
6884	11468	0.25711513473652303
1689	12249	0.9905187503900379
10395	12433	0.6828611548990011
2421	12536	0.8533601891249418
3119	12536	0.8612640295177698
12433	12611	0.8057259982451797
1689	13034	0.8119402108713984
6895	13801	0.9520748401992023
6895	14178	0.7941113170236349
12536	14425	0.5182861313223839
7075	14962	0.9639201890677214
14962	15153	0.836811967426911
1514	15244	0.8024752927012742
15244	15891	0.493248185608536
10395	15901	0.8581163813360035
11064	15901	0.9149195267818868
3119	16596	0.3919427606742829
4232	17993	0.895902743563056
14962	18066	0.696060050278902
2934	18490	0.5548886777833104
14425	18627	0.8302687420509756
7841	18746	0.7582530078943819
17993	19255	0.8127848692238331
3119	20283	0.8306458299048245
6034	21562	0.9003757834434509
14126	21562	0.8742512615863234
3119	21569	0.8457505430560559
6884	21881	0.7903980407863855
13801	21881	0.8630628299433738
12249	22198	0.5355275394394994
21881	22308	0.7359603943768889
2222	22367	0.502579762134701
13034	22801	0.731377630494535
1248	23337	0.7033977922983468
15054	23337	0.9034752212464809
2255	23409	0.5297312894836068
20340	23409	0.9247571560554206
20283	23472	0.4804121844936162
11384	23585	0.6102333259768784
6895	23670	0.8852108542341739
20283	23670	0.9617361391428858
1024	23717	0.7016652580350637
1635	24531	0.9084561881609261
3119	24531	0.7695269354153425
6656	25203	0.6241618269123137
3002	25408	0.5490710043814033
7841	25529	0.8459641560912132
6034	25615	0.3846280656289309
6895	25736	0.6524047148413956
23585	26499	0.9443140176590532
23670	26939	0.8262721945066005
9855	27006	0.5109683992341161
7075	27246	0.7577636605128646
2934	27384	0.08016258850693703
7841	27434	0.7210899274796247
2934	27637	0.8589326303917915
12064	27732	0.5988903143443167
22308	27732	0.7671750125009567
7075	28047	0.34903144952841103
134	28093	0.7383505052421242
7841	28093	0.9704015355091542
6895	28189	0.9183777670841664
12433	28330	0.744089825078845
16771	28330	0.43655916955322027
134	28356	0.9893818309064955
7381	28701	0.3858457643073052
1514	28881	0.7876259919721633
26078	28881	0.6805888076778501
13034	28946	0.5628677187487483
4223	29057	0.7969399504363537
7354	29370	0.7354004655499011
3246	29562	0.23447824618779123
23150	29562	0.7442826002370566
