Start	End	Weight
60	167	0.8617359707131982
151	598	0.8404255309142172
151	696	0.7336239612195641
73	820	0.882567843887955
481	848	0.8925817422568798
597	1016	0.8983117986936122
598	1176	0.8933670781552792
60	1314	0.5358305335976183
820	1416	0.757341664051637
598	1457	0.41572016361169517
60	1533	0.9084389619529247
848	1571	0.8196999991778284
1314	1633	0.8940532859414816
60	1881	0.5970419580116868
1633	1885	0.7223248479422182
151	2019	0.766474099131301
1699	2099	0.9480997608043253
167	2259	0.9221641023177654
692	2260	0.9889275217428803
692	2697	0.8676375632639974
481	2703	0.7689704946242273
167	2929	0.8208899474702775
597	2929	0.46655799890868366
1214	3114	0.954974825726822
2019	3116	0.3792523560114205
151	3374	0.7463092070538551
2285	3374	0.9696968048810959
167	3464	0.8918761180248111
696	3480	0.6817965735681355
151	3865	0.8274788414128125
481	3897	0.9753980184905231
743	3897	0.8985568876378238
1457	3949	0.8705756571143866
167	4235	0.6937887771055102
151	4593	0.9604123795870692
1214	4971	0.9138352593872696
60	5037	0.7950223868247122
696	5288	0.8764518804382533
1408	5288	0.947387597290799
692	5474	0.9999887053854764
692	5502	0.8167456502560526
743	5590	0.742164003662765
1699	5889	0.7580972991418093
743	5931	0.7807194478809834
848	5934	0.46766478032805026
2453	6014	0.8909078075084835
2697	6014	0.9300247193314135
743	6020	0.88642319268547
5889	6053	0.9591619041748345
167	6162	0.656755328644067
73	6269	0.8664099825546145
5480	6269	0.446285683196038
73	6284	0.6446658968925476
2099	6284	0.5958024223800749
2259	6387	0.868731616763398
2791	6463	0.9129141927696764
481	6476	0.6360506291966885
1314	6658	0.9769080583937466
597	6910	0.7860610906500369
2259	6948	0.5469598192721605
696	6968	0.8905355813913047
1699	7109	0.30559213808737695
598	7196	0.6732674699742347
743	7275	0.9495412530377507
820	7506	0.6063885239418596
692	7570	0.7815663737710565
1214	7570	0.6880518463440239
598	7576	0.49285465269349515
73	7663	0.8365479223430157
1416	7694	0.9552911319769919
151	7731	0.7884426184464246
1633	7742	0.9994196654297411
1016	7749	0.17322588292881846
1699	7835	0.8027652567252517
692	7928	0.6820913152769208
