Start	End	Weight
227	509	0.5649967058561742
204	617	0.8577345048543066
462	850	0.9198504756204784
450	1010	0.9770249279681593
462	1010	0.8280741134658456
772	1246	0.7631758858915418
450	1353	0.8893895968794823
204	1387	0.7819815054535866
1353	1402	0.6297956646885723
772	1590	0.797176806256175
227	1602	0.9675201789941639
496	2027	0.905320348450914
450	2045	0.9222314753569663
525	2050	0.8500692297238857
204	2230	0.8861618989612907
450	2263	0.6655993275344372
509	2551	0.901390679879114
2263	2699	0.6013754734303802
204	2768	0.6395460967905819
1590	2771	0.7779240070376545
450	2808	0.97457101684995
1602	2874	0.9121157298795879
204	3050	0.7797677803318948
2263	3050	0.5967902375850827
2768	3078	0.8109791660681367
462	3104	0.8550575417466462
462	3311	0.8756659859791398
462	3361	0.7275271988473833
450	3487	0.9152079983614385
227	3583	0.5431492335628718
204	3769	0.7896579077932984
462	3866	0.5785667740274221
2045	3926	0.9300244669429958
149	3961	0.7048933915793896
450	3961	0.7991508501581848
496	4110	0.6859411948826164
509	4152	0.9156768387183547
2027	4152	0.4931483657564968
1353	4359	0.9511569137685001
1323	4474	0.7629812979139388
227	4479	0.7064483179710805
1387	4545	0.96792595484294
1387	4683	0.9999617065768689
2874	4739	0.6225929108913988
450	4770	0.8461224907077849
496	4858	0.8986883738543838
204	4872	0.777863044757396
898	4872	0.7140294483397156
204	5066	0.7935147618409246
4683	5413	0.6559059079736471
149	5449	0.6027850990649313
3583	5451	0.2719942876137793
149	5599	0.5805160736199468
462	5735	0.6305326747242361
204	5747	0.48552086506970227
4683	5826	0.9399158202577382
4479	6005	0.7602457932662219
1402	6184	0.6703015656676143
227	6291	0.8431845181621611
227	6336	0.7514267584774643
1246	6619	0.5500202779658139
4014	6839	0.5893324206117541
6005	6839	0.6635196134448051
450	6928	0.6642085665371269
4252	6979	0.6461564870551229
6437	7004	0.925502389902249
3311	7089	0.5191550739109516
4672	7216	0.4965919675305486
850	7333	0.8513321874197572
1010	7558	0.8248399356380105
1950	7572	0.8305679867044091
5449	7572	0.7426562877371907
3769	7634	0.9280234687030315
204	7689	0.9603988216258585
204	7877	0.6887533254921436
7333	7877	0.6111509301699698
1353	8087	0.829692744417116
6979	8087	0.8793753511272371
1590	8109	0.9245572586078197
6291	8279	0.8862503536511213
5066	8305	0.8201209183316678
5066	8365	0.7906151537317783
462	8393	0.7089666745159775
1402	8466	0.662065044278279
1402	8661	0.4018058041110635
4672	8661	0.572248310316354
525	8701	0.9224496739916503
1590	8742	0.45563034689985216
5066	9017	0.8703483827412128
149	9200	0.4620469508226961
850	9248	0.4945228125434369
1246	9248	0.8670392183121294
4014	9281	0.544264325639233
450	9337	0.8083061317447573
1246	9493	0.5961023941636086
149	9628	0.34145089518278837
6619	9704	0.612293365644291
450	9788	0.7099349838681519
2263	10082	0.7324202698655427
1246	10394	0.4694698294624686
509	10447	0.9628738292958587
525	10447	0.7198081591632217
9178	10458	0.815591471735388
8393	10695	0.6775786823127419
772	10905	0.4913902331609279
1241	11000	0.7946274522691965
6427	11000	0.7008057464845479
11000	11080	0.42410362465307117
6184	11320	0.5169261735863984
227	11375	0.6880760814528912
2808	11435	0.40652245259843767
525	11673	0.6741694277152419
9963	11925	0.8739720049779862
2874	12041	0.634621950564906
898	12051	0.5708069032989442
6437	12051	0.6622965168207884
450	12076	0.8877562668640167
1590	12128	0.661251391749829
