Start	End	Weight
195	230	0.5682213113177568
230	483	0.8732329916674644
230	708	0.8908669522497803
483	924	0.6528964361641556
230	1039	0.9931115705985576
195	1718	0.9891643130686134
529	1720	0.8814635120797902
1204	1727	0.9178306006360799
1057	1732	0.5731973552610725
230	1823	0.9892134920228273
529	2044	0.7812703994568437
1550	2281	0.8260724598076195
195	2309	0.9113215438555926
1727	2377	0.7819178935606033
2610	2668	0.8405024611856788
1057	2721	0.2190318047069013
2674	2780	0.8565567310433835
924	2798	0.8003135512117296
1482	2816	0.8298404214438051
2158	2824	0.9116330642718822
1721	2921	0.7732260222546756
483	2963	0.8523678400088102
195	3094	0.7186238800641149
2158	3140	0.9033111415337771
230	3292	0.6247237608768046
1204	3323	0.9017990780994296
2824	3333	0.7165935030207038
1721	3526	0.8147547990083694
1718	3655	0.9969607521779835
2610	4138	0.8294017321895808
1039	4429	0.8970119459554553
529	4486	0.6069644305389374
2816	4639	0.6720706429332495
195	4697	0.8917658920399845
1550	4697	0.7442015737760812
2564	4748	0.8682595691643655
2610	4939	0.8318477119319141
1925	4978	0.5306598441675305
2610	5009	0.39912883727811277
3991	5009	0.4579151126090437
1550	5028	0.7710320833139122
1540	5219	0.8755668229423463
2798	5219	0.9164067248348147
3555	5302	0.8549595281947404
2610	5307	0.8139414875768125
2377	5444	0.8830239055678248
2144	5468	0.940778935328126
1482	5487	0.800804516300559
230	5676	0.4825377124361694
1925	6125	0.6835737817455083
924	6155	0.8636879529803991
4181	6304	0.7093958230689168
529	6320	0.6976549518294632
5302	6355	0.8159317637328058
6125	6355	0.8391543251927942
1057	6412	0.9124425977934152
1482	6412	0.9464708040468395
2281	6434	0.5281130254734308
924	6447	0.8080013627186418
1482	6482	0.949880906380713
4748	6632	0.9205944868735969
5487	6632	0.7241298670414835
5468	7014	0.8794391171541065
5487	7165	0.744922780431807
2610	7306	0.5415016172919422
230	7356	0.6605598602909595
1954	7508	0.7579264503438026
1482	8231	0.6724093703087419
1954	8231	0.7315649955999106
2610	8301	0.8590521179139614
2798	8301	0.9503304397221655
1954	9000	0.8724970375187695
2044	9000	0.858026267727837
2309	9073	0.9749918477609754
3441	9101	0.8418525133747607
6320	9101	0.9724849823396653
3140	9344	0.4570886369328946
2610	9647	0.30709133157506585
2377	9932	0.5825805207714438
5181	9932	0.579507750691846
3323	10087	0.7820624583400786
5444	10381	0.642310077091679
10381	10515	0.8405107189901173
10087	10570	0.7843973154667765
5302	10586	0.7238161936402321
1057	10641	0.9087585846427828
2610	10767	0.6930738498922437
5028	10767	0.9061143507715315
5219	10831	0.8846591264009476
1204	10864	0.8798940465785563
4706	10949	0.7557647433131933
4181	11019	0.9616027993615717
9101	11019	0.976227670442313
4429	11499	0.6917550575453788
7165	11695	0.8583365702070296
1039	12107	0.8818288496695459
4978	12130	0.8229559806641191
483	12134	0.6699687074869871
7014	12134	0.8735588800627738
2816	12178	0.689149517333135
195	12376	0.7816071198321879
