Start	End	Weight
133	266	0.9606087310239673
61	274	0.5423836698755622
61	475	0.5705981492064893
409	475	0.7962454149965197
61	644	0.8101677249651402
306	672	0.48494645045138896
61	714	0.8986302257981151
266	736	0.7238737223669887
61	869	0.5677238320931792
824	869	0.9754484873265028
61	939	0.8608727727551013
431	946	0.8011819755192846
409	1188	0.8637334138620645
409	1269	0.8127497062087059
660	1488	0.7921610907651484
475	1507	0.9782986650243402
133	1600	0.9706879588775337
869	1605	0.9425053603481501
133	1873	0.7713824869133532
133	2363	0.4892185537610203
824	2371	0.7248467016033828
475	2397	0.6918807423207909
274	2526	0.8525872277095914
306	2804	0.9476591672282666
61	2986	0.98344243504107
475	3256	0.8179938329849392
672	3291	0.7577503966167569
61	3454	0.5263163952622563
644	3462	0.7556512677110732
61	3470	0.48293138295412064
2611	3491	0.8606953513808548
3141	3491	0.8757012081332505
61	3515	0.9195874303113669
61	3886	0.44398749177344143
3886	3998	0.7999521316960454
475	4081	0.8117059816140682
1269	4209	0.6536682264413685
61	4392	0.8205798936542124
61	4432	0.6218247842043638
409	4611	0.5299601848237216
1600	4727	0.59601213154383
61	4761	0.8897906795609742
133	5004	0.9977605433668941
3515	5209	0.9737166790291667
409	5566	0.5249123403336853
2986	5626	0.3672037480864674
306	5752	0.20611906447447836
2397	5812	0.8849304309114814
869	5971	0.7145691772457212
4611	6688	0.3889572077896446
1600	6733	0.8956509428098798
5566	6737	0.754501924617216
3515	6915	0.5068033165298402
1873	6957	0.7851889859884977
5566	7138	0.7210565402638167
1873	7162	0.8062044300604612
133	7179	0.9405949281062931
5971	7337	0.8176794648170471
1605	7385	0.5776135833002627
1873	7411	0.48213260108605027
133	7600	0.4415492278058082
4761	7601	0.7355261640623212
61	7816	0.7090145281981677
4992	7855	0.5167584917508066
266	7886	0.6323345496784896
4418	7946	0.8024761853739619
7376	7946	0.4139329865574837
475	8351	0.7750849793665111
4392	8360	0.945333824492991
2611	8390	0.8695202285889536
3491	8431	0.3092375095002353
3515	8431	0.9261464481242001
266	8632	0.6239508537109941
672	9006	0.7829337446019053
714	9055	0.7623361952137202
409	9095	0.9126544846221805
8751	9095	0.8790451497770846
475	9108	0.5695357881486416
7816	9135	0.8714818516746163
7162	9214	0.6808738862164319
133	9278	0.9625601067673415
133	9312	0.9922776101157069
3685	9312	0.8143377723172307
133	9492	0.9204279249534011
869	9492	0.9183123160619289
133	9568	0.7769925754982978
1252	9681	0.9478413886390626
4992	9681	0.7902952018193901
7337	9771	0.8000762476585805
9006	9811	0.9717151904478669
8431	9859	0.9439886293839663
4761	9943	0.6657063590828329
8351	9943	0.19969129492528737
133	10086	0.6554705589078367
824	10100	0.6807842869311571
714	10162	0.4142299364320934
274	10235	0.6757664878387004
5950	10272	0.9001948218792677
8360	10272	0.825432512210682
6057	10323	0.6877023803535849
4761	10349	0.5557248557452112
4418	10617	0.7686961034778506
2611	10659	0.8776792478747666
10617	10659	0.8608398335054517
1605	10698	0.8663044048007578
2611	10698	0.9834658931940794
2216	10846	0.43854928854852915
409	11023	0.7562606544233859
9858	11023	0.23306645732373
6688	11105	0.3876884232740849
9135	11285	0.5500970492139459
824	11350	0.5794901757035404
61	11470	0.7465786566026509
306	11664	0.9870455081108958
11350	11664	0.6837373811285943
61	11765	0.9943089368753135
10100	11765	0.8730984660796821
2804	11784	0.8399740364402533
7179	11869	0.8842597806360573
4761	12026	0.4282482424750924
1488	12093	0.6275806764606386
266	12176	0.9763434429187328
869	12272	0.42532939556986094
61	12273	0.834119476377964
274	12486	0.691426113480702
736	12527	0.5231784577481449
6433	12527	0.4022047237958759
266	12710	0.6915598441846669
409	13139	0.9319114661775529
1488	13152	0.9382651620544493
5971	13218	0.3024584061931819
824	13246	0.8674349568318576
3491	13305	0.7964228640776128
11391	13562	0.3474985510110855
11869	13562	0.7793312594294548
6688	13572	0.598653276450932
12520	13648	0.2612617223057896
274	13798	0.9390869040507823
409	13949	0.9885314537677914
10846	13993	0.7009316000621766
8351	13997	0.21912595396861434
