Start	End	Weight
55	392	0.9443395785056055
202	429	0.7334982564207166
55	666	0.7779066453222185
392	750	0.5450972721446306
429	940	0.11483312724158168
940	1520	0.5456748623400927
1080	1630	0.6815003352239728
202	1752	0.8464832422323525
1752	1999	0.9328863080590963
2041	2323	0.4315547882579267
55	2442	0.8746061918791384
202	2445	0.6572731263004243
392	2949	0.5491223402787
940	3355	0.9426168242935091
666	3466	0.47667724173516035
1080	3659	0.5683842194266617
55	3682	0.5683812447823584
55	3856	0.8467481574043632
202	4084	0.8917117191012949
1468	4147	0.9409855008125305
202	4953	0.6246005150023848
429	5059	0.8921523322351277
2561	5059	0.4021505129057914
202	5247	0.9019512191880494
1982	5247	0.9126804766710848
1080	5253	0.6382858664728701
2041	5253	0.976737366290763
202	5549	0.8567588690202683
1520	5750	0.7072099230717868
2323	5937	0.31643524882383645
392	6029	0.9400237125810236
6029	6104	0.928542920621112
55	6670	0.3804124838206917
55	7192	0.6239466099068522
173	7205	0.5753478636033833
1520	7205	0.7308647856116295
202	7652	0.876965093659237
4147	7794	0.6627773991785944
5253	7997	0.9514651177451015
7161	8128	0.8190886280499399
55	8669	0.7919016110245138
1080	8730	0.985897240228951
55	8746	0.492228165268898
202	9192	0.863346146652475
7161	9192	0.9894205024465919
666	9253	0.6653801908250898
4147	9262	0.5812911204993725
202	9313	0.629321250366047
5253	9431	0.8262928710319102
202	9673	0.479330315021798
429	10014	0.4794180439785123
1999	10032	0.41367671615444124
8730	10036	0.6461918198037893
1982	10231	0.1923397360369563
3466	10875	0.45082552544772625
55	10924	0.39790760981850326
666	11129	0.9569886815734208
1999	11203	0.7190169228706509
11203	11886	0.8854212062433362
5247	11973	0.2520910364110023
8128	12297	0.6689243970904499
10924	12720	0.71568987169303
11398	12878	0.9414351438172162
8128	12884	0.8065661282744259
7205	12912	0.7481606053188443
2561	13134	0.7292754261288792
429	13638	0.7005961709655821
5253	13693	0.5540378107689321
940	13781	0.4596737469546497
8746	13896	0.30599390901625156
7161	13900	0.9423160280566663
9431	14026	0.783072356833145
9673	14026	0.6789852590300143
429	14391	0.752373690251261
9253	14391	0.7199005279690027
429	14405	0.6731079872697592
2678	14545	0.5268327856902033
202	15049	0.6753761381842196
5918	15834	0.6248912375885993
13900	15834	0.8309199493378401
940	16048	0.4912536784540862
4084	16161	0.6771658333018422
940	16186	0.6206002978142351
11398	16365	0.7287345507647842
3659	16403	0.29020317806862295
4147	16403	0.41782773146405816
202	16615	0.438872033264488
12720	16655	0.27285471209324896
55	17201	0.9879292715340853
1599	17201	0.8963815188035369
2678	17288	0.6802837080322206
3659	17288	0.9563216115348041
10875	17885	0.5687601396348327
666	17903	0.8840365072246641
16888	17903	0.7658142687287182
16615	17991	0.975626865401864
940	18178	0.4658266678452492
12878	18834	0.9334859701339155
202	18888	0.7793760627973825
1468	18888	0.876499694539234
13693	19085	0.37641705269925296
1982	19283	0.4552586462814361
2678	19283	0.7048246804624796
1752	19499	0.9818700721953064
16161	19834	0.48990328586660326
202	19975	0.891303438693285
14545	20040	0.7834887250792235
1520	20167	0.5108297397382557
55	20329	0.5092780522536486
6949	20329	0.7192608802579343
15834	20372	0.902322334703058
17850	20372	0.5064453990198672
202	20680	0.5737086774315685
6949	20680	0.9724808947648853
55	20737	0.6745265419594944
15834	21131	0.8640362701844424
14405	21511	0.471428053220734
11129	21560	0.23964392160996795
12073	21907	0.4799665892496705
940	22304	0.4229497415944934
2323	22449	0.9419087192509323
9313	22773	0.5486946494784206
1080	22781	0.3789178333245218
1999	22827	0.8937646928243339
10924	23030	0.9347181911580265
18934	23030	0.47017578803934157
55	23102	0.7430493081919849
940	23102	0.8479040015954524
1520	23136	0.9597286495845765
429	23346	0.7267102827318013
2561	23435	0.8884753768797964
3682	23438	0.9169257739558816
5918	23664	0.5870321155525744
11886	23990	0.9554518428631127
18834	24224	0.6651552333496511
23990	24224	0.25806458527222276
11203	24362	0.9284828591626137
12073	24378	0.7098465382587165
13896	24535	0.4060179376974702
5253	24585	0.49033726332709193
24100	24585	0.3255362301133573
9192	24623	0.9521440847311169
24224	24623	0.6217227247543633
7161	24786	0.1786556059960276
202	24885	0.8692040499299765
18834	24935	0.9539765059016645
12884	24942	0.9142932053655386
1468	25160	0.17799635464325547
12297	25243	0.36075774510391057
11398	25297	0.6669000424444675
22773	25329	0.9891632467042655
13638	25398	0.8449014278594404
24428	25398	0.6215374823659658
5253	25693	0.7634983861353248
666	26438	0.1618925118818879
14405	26847	0.923247677506879
10924	27000	0.5810685455799103
1999	27145	0.9379389928653836
12073	27317	0.706672853557393
12912	27317	0.8802868840284646
8730	27395	0.6291815142612904
14405	27659	0.762381287291646
202	27910	0.8388661511708051
10722	27910	0.8981518319342285
16186	28038	0.8021397676784545
3856	28058	0.8794464927632362
5750	28613	0.7320071926806122
12878	28790	0.7210458267945796
17885	28906	0.8051228525582701
8128	28909	0.8583090810570866
14545	29106	0.1462093200534582
1080	29149	0.2687309496104717
1080	29325	0.3849683019798249
392	29413	0.7016410198993981
24623	29729	0.7553799750749022
24623	29790	0.035656503634527326
12912	29805	0.9495164505206048
