node_name	community
60	45
73	45
151	45
167	45
481	45
597	45
598	45
692	45
696	45
743	45
820	45
848	45
1016	45
1176	45
1214	45
1314	45
1408	45
1416	45
1457	45
1533	45
1571	45
1633	45
1699	45
1881	45
1885	45
2019	45
2099	45
2259	45
2260	45
2285	45
2453	45
2697	45
2703	45
2791	45
2929	45
3114	45
3116	45
3374	45
3464	45
3480	45
3865	45
3897	45
3949	45
4056	45
4235	45
4593	45
4971	45
5037	45
5288	45
5474	45
5480	45
5502	45
5590	45
5889	45
5931	45
5934	45
6014	45
6020	45
6053	45
6162	45
6269	45
6284	45
6387	45
6463	45
6476	45
6658	45
6910	45
6947	45
6948	45
6968	45
7109	45
7196	45
7275	45
7296	45
7361	45
7506	45
7570	45
7576	45
7663	45
7694	45
7731	45
7742	45
7749	45
7835	45
7928	45
8078	45
8160	45
8428	45
8723	45
8758	45
8825	45
8851	45
9027	45
9406	45
9586	45
9599	45
9717	45
9746	45
9747	45
9784	45
9829	45
9944	45
9950	45
10103	45
10209	45
10365	45
10418	45
10565	45
10787	45
10819	45
10906	45
11159	45
11331	45
11408	45
11439	45
11490	45
11513	45
11766	45
11768	45
11806	45
11934	45
11958	45
12066	45
12150	45
12160	45
12278	45
12530	45
12538	45
12698	45
12715	45
12767	45
12873	45
13042	45
13129	45
13212	45
13298	45
13364	45
13894	45
13954	45
14021	45
14064	45
14317	45
14325	45
14382	45
14480	45
14531	45
14763	45
14971	45
14986	45
15088	45
15331	45
15632	45
15716	45
15785	45
15786	45
16025	45
16035	45
16130	45
16208	45
16312	45
16356	45
16428	45
16450	45
16496	45
16509	45
16536	45
16560	45
16658	45
16693	45
16734	45
16807	45
16974	45
17116	45
17197	45
17280	45
17311	45
17417	45
17550	45
17555	45
17828	45
18040	45
18100	45
18162	45
18480	45
18618	45
18802	45
18829	45
18893	45
19004	45
19271	45
19303	45
19419	45
19474	45
19503	45
19741	45
19759	45
19892	45
20132	45
20257	45
20316	45
20477	45
20590	45
20723	45
20746	45
20785	45
20854	45
20887	45
20982	45
21206	45
21393	45
21433	45
21463	45
21549	45
21601	45
21636	45
21651	45
21779	45
21897	45
21963	45
22139	45
22243	45
22263	45
22333	45
22374	45
22384	45
22450	45
22620	45
22688	45
22734	45
22756	45
22938	45
23027	45
23082	45
23309	45
23369	45
23397	45
23446	45
23620	45
23643	45
23793	45
23829	45
23888	45
24035	45
24387	45
24645	45
24722	45
24777	45
24823	45
25001	45
25253	45
25554	45
25614	45
25719	45
25811	45
25908	45
25939	45
25945	45
26006	45
26018	45
26024	45
26090	45
26199	45
26201	45
26209	45
26356	45
26460	45
26764	45
26820	45
27271	45
27358	45
27493	45
27575	45
27601	45
27630	45
27690	45
27812	45
28049	45
28052	45
28193	45
28203	45
28265	45
28317	45
28605	45
28633	45
28678	45
28897	45
28988	45
29094	45
29221	45
29297	45
29530	45
29620	45
29654	45
29833	45
29869	45
29888	45
29985	45
