node_name	community
96	64
164	64
280	64
454	64
522	64
594	64
832	64
834	64
845	64
889	64
913	64
1005	64
1014	64
1157	64
1160	64
1168	64
1431	64
1591	64
1631	64
1663	64
1695	64
1922	64
2006	64
2025	64
2168	64
2173	64
2288	64
2353	64
2446	64
2471	64
2556	64
2752	64
2760	64
2806	64
2833	64
2955	64
2958	64
2964	64
3029	64
3047	64
3185	64
3297	64
3425	64
3525	64
3670	64
3903	64
3927	64
4033	64
4050	64
4250	64
4435	64
4521	64
4533	64
4831	64
4856	64
4938	64
5039	64
5185	64
5215	64
5273	64
5513	64
5594	64
5612	64
5673	64
5865	64
5933	64
6030	64
6207	64
6360	64
6484	64
6698	64
6765	64
6846	64
6906	64
7053	64
7112	64
7294	64
7435	64
7476	64
7482	64
7485	64
7498	64
7563	64
7738	64
7800	64
7809	64
7815	64
7825	64
7908	64
7921	64
7978	64
8050	64
8155	64
8434	64
8570	64
8583	64
8637	64
8645	64
8695	64
8747	64
8893	64
8941	64
9061	64
9232	64
9362	64
9596	64
9600	64
9699	64
9798	64
9804	64
10004	64
10051	64
10101	64
10108	64
10238	64
10474	64
10559	64
10607	64
10751	64
10910	64
10935	64
11052	64
11136	64
11270	64
11390	64
11406	64
11809	64
11967	64
12132	64
12179	64
12238	64
12286	64
12341	64
12381	64
12613	64
12624	64
12795	64
12820	64
13045	64
13267	64
13271	64
13350	64
13355	64
13413	64
13445	64
13497	64
13502	64
13853	64
13856	64
13920	64
14176	64
14196	64
14380	64
14431	64
14443	64
14553	64
14706	64
14786	64
14800	64
14859	64
14993	64
15012	64
15225	64
15323	64
15704	64
15733	64
15742	64
16018	64
16052	64
16092	64
16100	64
16203	64
16249	64
16256	64
16271	64
16330	64
16348	64
16380	64
16424	64
16495	64
16737	64
16800	64
16811	64
16814	64
16818	64
16837	64
16869	64
16995	64
17128	64
17421	64
17484	64
17663	64
17718	64
17868	64
18055	64
18112	64
18170	64
18231	64
18387	64
18417	64
18456	64
18461	64
18517	64
18521	64
18561	64
18571	64
18839	64
18854	64
18880	64
19151	64
19174	64
19202	64
19233	64
19239	64
19279	64
19309	64
19324	64
19415	64
19489	64
19553	64
19768	64
19808	64
20189	64
20258	64
20357	64
20501	64
20678	64
20761	64
20768	64
21045	64
21166	64
21247	64
21296	64
21343	64
21426	64
21704	64
21768	64
21786	64
21884	64
22185	64
22259	64
22273	64
22362	64
22459	64
22568	64
22672	64
22761	64
22978	64
23088	64
23144	64
23186	64
23208	64
23268	64
23305	64
23384	64
23671	64
23799	64
23812	64
23854	64
23856	64
23924	64
23935	64
24036	64
24132	64
24183	64
24389	64
24397	64
24508	64
24853	64
24945	64
24989	64
24998	64
25030	64
25034	64
25062	64
25121	64
25141	64
25295	64
25340	64
25429	64
25527	64
25533	64
25555	64
25742	64
25757	64
25832	64
25845	64
25903	64
25995	64
26011	64
26034	64
26065	64
26081	64
26088	64
26137	64
26151	64
26396	64
26406	64
26459	64
26474	64
26533	64
26538	64
26554	64
26578	64
26673	64
26777	64
26913	64
27024	64
27076	64
27085	64
27089	64
27218	64
27437	64
27469	64
27479	64
27545	64
27695	64
27715	64
27741	64
27785	64
27917	64
27943	64
27968	64
27969	64
28104	64
28148	64
28153	64
28305	64
28359	64
28407	64
28561	64
28564	64
28672	64
28723	64
28728	64
28800	64
28808	64
28848	64
28858	64
28903	64
29006	64
29063	64
29105	64
29266	64
29278	64
29326	64
29333	64
29444	64
29453	64
29524	64
29577	64
29617	64
29643	64
29817	64
