node_name	community
29	23
140	23
186	23
189	23
196	23
261	23
267	23
419	23
465	23
535	23
574	23
606	23
632	23
683	23
872	23
1055	23
1143	23
1230	23
1275	23
1350	23
1352	23
1376	23
1405	23
1414	23
1558	23
1618	23
1879	23
1988	23
2014	23
2182	23
2274	23
2304	23
2357	23
2404	23
2513	23
2577	23
2583	23
2646	23
2822	23
2827	23
2936	23
2979	23
3051	23
3092	23
3093	23
3363	23
3400	23
3407	23
3415	23
3541	23
3553	23
3606	23
3646	23
3737	23
3745	23
3747	23
3943	23
3962	23
4025	23
4222	23
4226	23
4262	23
4421	23
4441	23
4480	23
4483	23
4794	23
4869	23
5005	23
5034	23
5051	23
5072	23
5092	23
5134	23
5317	23
5510	23
5685	23
5719	23
5832	23
6049	23
6051	23
6131	23
6135	23
6182	23
6243	23
6319	23
6505	23
6633	23
6687	23
6960	23
7121	23
7283	23
7287	23
7516	23
7552	23
7748	23
8016	23
8055	23
8190	23
8283	23
8326	23
8328	23
8423	23
8450	23
8542	23
8590	23
8653	23
8709	23
8712	23
8835	23
8993	23
9085	23
9177	23
9308	23
9374	23
9464	23
9531	23
9580	23
9785	23
9870	23
10451	23
10512	23
10693	23
10778	23
10795	23
10825	23
10839	23
10894	23
11260	23
11267	23
11313	23
11348	23
11397	23
11576	23
11637	23
11699	23
11725	23
11829	23
11839	23
11964	23
12011	23
12013	23
12209	23
12380	23
12394	23
12560	23
12603	23
12635	23
12804	23
12839	23
13001	23
13029	23
13256	23
13277	23
13284	23
13500	23
13501	23
13634	23
13637	23
13663	23
13665	23
13842	23
13847	23
13868	23
13948	23
13977	23
14147	23
14236	23
14254	23
14359	23
14397	23
14418	23
14512	23
14672	23
14682	23
14719	23
14739	23
14797	23
14851	23
15026	23
15137	23
15219	23
15290	23
15294	23
15581	23
15651	23
15676	23
15732	23
15759	23
15851	23
15991	23
16013	23
16022	23
16107	23
16116	23
16229	23
16233	23
16617	23
16621	23
16712	23
16858	23
17274	23
17281	23
17298	23
17406	23
17450	23
17468	23
17481	23
17496	23
17532	23
17747	23
17785	23
17879	23
17918	23
17954	23
18104	23
18253	23
18388	23
18398	23
18513	23
18617	23
18728	23
18766	23
18867	23
18909	23
18974	23
19173	23
19231	23
19392	23
19456	23
19772	23
19785	23
19868	23
19978	23
20195	23
20286	23
20300	23
20350	23
20353	23
20381	23
20458	23
20551	23
20642	23
20657	23
20688	23
20705	23
20870	23
20879	23
20935	23
20936	23
21181	23
21288	23
21351	23
21365	23
21410	23
21436	23
21480	23
21685	23
21758	23
21810	23
21934	23
22102	23
22110	23
22309	23
22371	23
22400	23
22402	23
22570	23
22584	23
22588	23
22604	23
22676	23
22684	23
22695	23
22762	23
22888	23
23298	23
23383	23
23396	23
23507	23
23538	23
23892	23
23977	23
24128	23
24186	23
24236	23
24255	23
24265	23
24320	23
24392	23
24449	23
24490	23
24692	23
24781	23
24815	23
24836	23
25325	23
25338	23
25393	23
25665	23
25674	23
25768	23
25819	23
25956	23
26136	23
26169	23
26216	23
26400	23
26402	23
26511	23
26583	23
26735	23
26873	23
27012	23
27055	23
27078	23
27079	23
27183	23
27269	23
27346	23
27373	23
27488	23
27585	23
27817	23
27886	23
28035	23
28137	23
28139	23
28184	23
28258	23
28297	23
28406	23
28408	23
28416	23
28442	23
28515	23
28532	23
28544	23
28545	23
28562	23
28615	23
28829	23
28837	23
28845	23
28959	23
28974	23
28994	23
29053	23
29110	23
29365	23
29463	23
29687	23
29764	23
29935	23
29957	23
