node_name	community
15	15
17	15
350	15
432	15
517	15
745	15
770	15
814	15
846	15
847	15
896	15
1002	15
1127	15
1415	15
1565	15
1734	15
1778	15
1860	15
1944	15
2036	15
2079	15
2083	15
2188	15
2250	15
2307	15
2412	15
2502	15
2538	15
2589	15
2651	15
2755	15
2809	15
2832	15
2923	15
3026	15
3247	15
3389	15
3724	15
3907	15
4149	15
4234	15
4236	15
4258	15
4631	15
4707	15
4769	15
4952	15
5035	15
5337	15
5623	15
5657	15
5734	15
5775	15
5860	15
5949	15
6283	15
6349	15
6423	15
6472	15
6497	15
6576	15
7043	15
7119	15
7173	15
7228	15
7245	15
7352	15
7388	15
7462	15
7513	15
7593	15
7882	15
7925	15
7947	15
7981	15
8017	15
8117	15
8181	15
8349	15
8422	15
8554	15
8702	15
8858	15
8990	15
9019	15
9034	15
9074	15
9316	15
9341	15
9498	15
9527	15
9584	15
9957	15
9998	15
10047	15
10092	15
10122	15
10221	15
10376	15
10422	15
10425	15
10492	15
10712	15
10750	15
10754	15
10994	15
11074	15
11089	15
11237	15
11392	15
11609	15
11755	15
11808	15
11902	15
12092	15
12140	15
12229	15
12277	15
12309	15
12340	15
12566	15
12605	15
12841	15
12879	15
12923	15
12968	15
13059	15
13104	15
13436	15
13596	15
13639	15
13813	15
14060	15
14161	15
14489	15
14521	15
14721	15
14874	15
14937	15
15255	15
15267	15
15282	15
15300	15
15329	15
15433	15
15504	15
15793	15
15981	15
15988	15
16225	15
16326	15
16531	15
16795	15
16899	15
17011	15
17017	15
17080	15
17175	15
17339	15
17357	15
17363	15
17516	15
17528	15
17782	15
18092	15
18377	15
18518	15
18574	15
18703	15
18784	15
19087	15
19234	15
19269	15
19339	15
19354	15
19479	15
19493	15
19654	15
19664	15
19690	15
19905	15
20106	15
20169	15
20314	15
20360	15
20417	15
20428	15
20523	15
20565	15
20605	15
20792	15
20949	15
20974	15
20991	15
21141	15
21294	15
21345	15
21755	15
21828	15
21998	15
22026	15
22055	15
22098	15
22213	15
22760	15
22777	15
22963	15
23008	15
23085	15
23137	15
23602	15
23603	15
23916	15
24037	15
24074	15
24208	15
24273	15
24315	15
24467	15
24622	15
24700	15
24798	15
24824	15
25133	15
25138	15
25164	15
25359	15
25394	15
25448	15
25570	15
25867	15
26020	15
26087	15
26208	15
26262	15
26364	15
26385	15
26421	15
26567	15
26610	15
26642	15
26745	15
26905	15
26988	15
26996	15
27032	15
27206	15
27329	15
27428	15
27610	15
27646	15
27999	15
28025	15
28243	15
28244	15
28257	15
28367	15
28666	15
28802	15
28973	15
29018	15
29056	15
29129	15
29136	15
29140	15
29214	15
29223	15
29282	15
29770	15
29885	15
