node_name	community
33	26
84	26
118	26
152	26
206	26
390	26
716	26
781	26
1096	26
1197	26
1392	26
1419	26
1513	26
1604	26
1685	26
1730	26
1813	26
2200	26
2242	26
2299	26
2469	26
2500	26
2550	26
2650	26
2910	26
3019	26
3201	26
3298	26
3331	26
3373	26
3376	26
3409	26
3501	26
3594	26
3596	26
3654	26
3807	26
3810	26
3826	26
3914	26
4243	26
4315	26
4530	26
4587	26
4648	26
4749	26
4870	26
4946	26
4965	26
4980	26
5155	26
5274	26
5345	26
5356	26
5603	26
5703	26
5857	26
6023	26
6122	26
6130	26
6132	26
6157	26
6232	26
6265	26
6440	26
6490	26
6605	26
6665	26
6744	26
6912	26
6934	26
7110	26
7130	26
7145	26
7234	26
7301	26
7325	26
7391	26
7484	26
7642	26
7753	26
7782	26
7899	26
8229	26
8344	26
8478	26
8489	26
8873	26
9202	26
9499	26
9648	26
9986	26
10174	26
10211	26
10392	26
10718	26
10723	26
10733	26
10818	26
11151	26
11230	26
11306	26
11327	26
11587	26
11632	26
11792	26
11861	26
11945	26
12747	26
12831	26
13077	26
13098	26
13138	26
13330	26
13548	26
13605	26
13618	26
13622	26
13715	26
13750	26
14090	26
14117	26
14132	26
14169	26
14581	26
14601	26
14715	26
14788	26
15046	26
15105	26
15238	26
15353	26
15543	26
15617	26
15722	26
15806	26
15859	26
16091	26
16095	26
16114	26
16144	26
16151	26
16173	26
16175	26
16187	26
16234	26
16339	26
16349	26
16384	26
16482	26
16518	26
16668	26
16687	26
16866	26
17076	26
17140	26
17226	26
17291	26
17497	26
17709	26
17736	26
17834	26
17905	26
17951	26
18044	26
18337	26
18349	26
18365	26
18426	26
18433	26
18531	26
18553	26
18562	26
18842	26
18868	26
19238	26
19251	26
19413	26
19438	26
19500	26
19659	26
19820	26
20078	26
20206	26
20221	26
20235	26
20280	26
20322	26
20349	26
20403	26
20439	26
20648	26
20662	26
20805	26
20827	26
20847	26
20855	26
20933	26
20946	26
21058	26
21094	26
21132	26
21215	26
21332	26
21335	26
21432	26
21576	26
21880	26
22019	26
22145	26
22194	26
22497	26
22612	26
23248	26
23311	26
23567	26
23579	26
23619	26
23698	26
23862	26
23942	26
23986	26
24029	26
24205	26
24439	26
24501	26
24718	26
24946	26
25053	26
25131	26
25144	26
25269	26
25407	26
25479	26
25556	26
25606	26
25729	26
25765	26
25878	26
26295	26
26513	26
26668	26
26762	26
26802	26
26930	26
26986	26
27167	26
27187	26
27287	26
27473	26
27484	26
27633	26
27713	26
28171	26
28500	26
28722	26
28779	26
29170	26
29213	26
29317	26
29348	26
29357	26
29369	26
29374	26
29601	26
29708	26
29772	26
29852	26
29863	26
