node_name	community
492	113
498	113
507	113
649	113
1607	113
1931	113
1984	113
2005	113
2007	113
2034	113
2059	113
2085	113
2125	113
2152	113
2389	113
2398	113
2407	113
2429	113
2435	113
2606	113
2717	113
2970	113
3030	113
3154	113
3178	113
3229	113
3255	113
3264	113
3857	113
4045	113
4048	113
4096	113
4128	113
4387	113
4484	113
4595	113
4663	113
4671	113
4937	113
4940	113
5158	113
5417	113
5516	113
5765	113
6090	113
6495	113
6638	113
6707	113
6801	113
6821	113
6861	113
6953	113
7202	113
7211	113
7220	113
7578	113
7695	113
7777	113
7832	113
8089	113
8426	113
8578	113
8649	113
8814	113
8866	113
9237	113
9239	113
9331	113
9700	113
9821	113
9921	113
10141	113
10254	113
10526	113
10536	113
10643	113
10668	113
11182	113
11352	113
11881	113
12407	113
12541	113
12908	113
13051	113
13095	113
13126	113
13211	113
13392	113
13466	113
13724	113
13743	113
13999	113
14119	113
14160	113
14375	113
14542	113
14707	113
14900	113
15191	113
15218	113
15354	113
15408	113
15544	113
15997	113
16059	113
16355	113
16959	113
17053	113
17075	113
17204	113
17275	113
17287	113
17595	113
17984	113
17987	113
18045	113
18159	113
18381	113
18659	113
18761	113
18764	113
18855	113
18944	113
19065	113
19121	113
19122	113
19140	113
19170	113
19177	113
19180	113
19450	113
19652	113
19783	113
19909	113
20091	113
20140	113
20432	113
20734	113
20844	113
20866	113
21473	113
21524	113
21554	113
21710	113
21826	113
21915	113
22340	113
22397	113
22443	113
22603	113
22816	113
22896	113
23558	113
23895	113
24238	113
24290	113
24310	113
24484	113
24544	113
24784	113
24926	113
24939	113
25035	113
25125	113
25364	113
25632	113
25851	113
25990	113
26055	113
26106	113
26187	113
26360	113
26914	113
26948	113
27421	113
27441	113
27503	113
27554	113
27673	113
27685	113
27771	113
27901	113
27945	113
28215	113
28610	113
28690	113
28778	113
29001	113
29115	113
29168	113
29177	113
29287	113
