node_name	community
82	56
220	56
243	56
413	56
467	56
553	56
763	56
859	56
917	56
1104	56
1128	56
1169	56
1592	56
1773	56
1905	56
1975	56
1981	56
2000	56
2213	56
2310	56
2388	56
2418	56
2440	56
2530	56
2620	56
2751	56
2779	56
2859	56
2908	56
2935	56
2945	56
3039	56
3294	56
3302	56
3367	56
3380	56
3411	56
3539	56
3664	56
3665	56
3896	56
3939	56
3955	56
4007	56
4433	56
4576	56
4771	56
4786	56
4813	56
5063	56
5102	56
5249	56
5299	56
5476	56
5477	56
5524	56
5529	56
5563	56
5598	56
5672	56
5688	56
5944	56
5962	56
6042	56
6067	56
6148	56
6235	56
6315	56
6356	56
6521	56
6886	56
6989	56
7003	56
7088	56
7268	56
7274	56
7534	56
7549	56
7562	56
7603	56
7680	56
7904	56
7905	56
7952	56
8429	56
8440	56
8575	56
8662	56
8732	56
9114	56
9329	56
9384	56
9413	56
9514	56
9738	56
9786	56
9856	56
9928	56
10071	56
10217	56
10336	56
10521	56
10551	56
10679	56
11281	56
11290	56
11421	56
11433	56
11681	56
11963	56
12197	56
12303	56
12506	56
12553	56
12631	56
12939	56
12954	56
13123	56
13171	56
13309	56
13345	56
13893	56
13932	56
13935	56
13960	56
14233	56
14239	56
14291	56
14389	56
14419	56
14439	56
14445	56
15007	56
15065	56
15070	56
15076	56
15231	56
15240	56
15291	56
15649	56
15684	56
15956	56
16063	56
16190	56
16260	56
16265	56
16532	56
16548	56
16619	56
16842	56
16932	56
16943	56
16977	56
17029	56
17300	56
17456	56
17526	56
17568	56
17649	56
17684	56
17693	56
17701	56
17717	56
17836	56
17922	56
17933	56
17966	56
18019	56
18171	56
18213	56
18215	56
18254	56
18509	56
18662	56
18697	56
18823	56
18985	56
19012	56
19314	56
19486	56
19514	56
20112	56
20208	56
20327	56
20398	56
20407	56
20450	56
20460	56
20586	56
20675	56
20703	56
20828	56
21243	56
21283	56
21375	56
21625	56
21628	56
21800	56
21937	56
22161	56
22369	56
22494	56
22533	56
22592	56
22881	56
22926	56
23264	56
23317	56
23415	56
23809	56
23908	56
23940	56
24003	56
24322	56
24402	56
24476	56
24618	56
24620	56
24736	56
25257	56
25266	56
25385	56
25497	56
25542	56
25796	56
25887	56
25917	56
25966	56
26116	56
26215	56
26218	56
26718	56
26754	56
26926	56
26974	56
27480	56
27497	56
27714	56
27766	56
27776	56
27842	56
27862	56
28069	56
28223	56
28531	56
28560	56
28627	56
28688	56
28730	56
28760	56
29037	56
29120	56
29304	56
29425	56
29607	56
29672	56
29712	56
