node_name	community
147	79
302	79
360	79
647	79
798	79
912	79
957	79
1121	79
1316	79
1455	79
1459	79
1580	79
1627	79
1928	79
2090	79
2226	79
2252	79
2623	79
2640	79
2739	79
2850	79
2867	79
3112	79
3162	79
3310	79
3360	79
3616	79
3768	79
3901	79
4077	79
4080	79
4124	79
4257	79
4270	79
4369	79
4370	79
4779	79
4947	79
4949	79
5049	79
5168	79
5244	79
5418	79
5494	79
5575	79
5851	79
6001	79
6119	79
6296	79
6346	79
6393	79
6466	79
6945	79
7079	79
7426	79
7459	79
7479	79
7483	79
7627	79
7628	79
7672	79
7761	79
7818	79
7865	79
7876	79
7889	79
7968	79
7996	79
8140	79
8201	79
8248	79
8415	79
8597	79
8714	79
8833	79
8859	79
8880	79
8885	79
8924	79
8949	79
9012	79
9032	79
9660	79
9720	79
9755	79
9782	79
9790	79
9931	79
9999	79
10040	79
10181	79
10448	79
10558	79
10569	79
10584	79
10585	79
10664	79
10774	79
10783	79
10793	79
10916	79
11200	79
11316	79
11497	79
11559	79
11602	79
11624	79
11642	79
11715	79
11932	79
11979	79
12529	79
12606	79
12620	79
12688	79
12753	79
12909	79
12967	79
12970	79
12974	79
13081	79
13107	79
13314	79
13467	79
13593	79
13681	79
13744	79
13777	79
13778	79
13905	79
14019	79
14272	79
14308	79
14461	79
14477	79
14554	79
14639	79
14711	79
14759	79
14949	79
14955	79
14994	79
15143	79
15146	79
15301	79
15471	79
15536	79
15629	79
15897	79
15898	79
16007	79
16202	79
16468	79
16670	79
16698	79
16740	79
17052	79
17166	79
17189	79
17233	79
17257	79
17356	79
17455	79
17474	79
17530	79
17567	79
17676	79
17685	79
17756	79
17771	79
17822	79
17852	79
17880	79
18160	79
18238	79
18247	79
18515	79
18536	79
18670	79
18722	79
18798	79
18861	79
18862	79
18903	79
18925	79
19555	79
19645	79
19718	79
19935	79
19952	79
20089	79
20157	79
20328	79
20587	79
20711	79
20735	79
20766	79
20941	79
20942	79
21150	79
21152	79
21227	79
21236	79
21264	79
21419	79
21494	79
21592	79
21597	79
21632	79
21664	79
21739	79
21840	79
21953	79
22054	79
22071	79
22100	79
22172	79
22277	79
22541	79
22742	79
22753	79
22915	79
22928	79
23065	79
23066	79
23430	79
23441	79
23469	79
23743	79
23804	79
24129	79
24182	79
24193	79
24252	79
24257	79
24346	79
24755	79
24906	79
25310	79
25321	79
25539	79
25574	79
25694	79
25756	79
26263	79
26379	79
26500	79
26636	79
26679	79
26707	79
26968	79
27335	79
27453	79
27456	79
27588	79
27832	79
27839	79
27935	79
27939	79
28006	79
28015	79
28071	79
28126	79
28156	79
28365	79
28563	79
28590	79
28599	79
28731	79
28740	79
28793	79
28912	79
29050	79
29084	79
29206	79
29246	79
29360	79
29460	79
29566	79
29603	79
29621	79
29912	79
