node_name	community
64	48
81	48
121	48
160	48
168	48
330	48
558	48
599	48
605	48
775	48
821	48
890	48
1073	48
1401	48
1478	48
1505	48
1711	48
1715	48
1866	48
2113	48
2186	48
2280	48
2400	48
2488	48
2560	48
3091	48
3155	48
3190	48
3334	48
3513	48
3524	48
3815	48
4098	48
4207	48
4268	48
4271	48
4294	48
4559	48
4589	48
4629	48
4964	48
4998	48
5031	48
5060	48
5204	48
5397	48
5463	48
5615	48
5731	48
5823	48
6133	48
6258	48
6511	48
6615	48
6815	48
6978	48
7178	48
7255	48
7310	48
7368	48
7521	48
7881	48
7956	48
7995	48
8034	48
8175	48
8251	48
8302	48
8317	48
8448	48
8671	48
8811	48
8816	48
8934	48
9020	48
9205	48
9241	48
9427	48
9516	48
9536	48
9557	48
9579	48
9663	48
9988	48
10019	48
10102	48
10125	48
10212	48
10309	48
10315	48
10577	48
10690	48
10702	48
10748	48
10976	48
11008	48
11315	48
11394	48
11469	48
11575	48
11970	48
11991	48
12018	48
12421	48
12432	48
12454	48
12481	48
12621	48
12859	48
12874	48
12929	48
12953	48
13010	48
13106	48
13164	48
13202	48
13323	48
13333	48
13342	48
13360	48
13427	48
13640	48
13837	48
13904	48
13958	48
14062	48
14235	48
14256	48
14258	48
14290	48
14468	48
14555	48
14843	48
15150	48
15490	48
15862	48
15985	48
16019	48
16061	48
16544	48
16836	48
16883	48
17019	48
17054	48
17066	48
17105	48
17384	48
17471	48
17560	48
17627	48
17688	48
17725	48
17924	48
17936	48
18013	48
18025	48
18273	48
18326	48
18534	48
18538	48
18747	48
18939	48
18997	48
19157	48
19281	48
19546	48
19552	48
19628	48
19850	48
19971	48
19994	48
20143	48
20260	48
20333	48
20334	48
20512	48
20629	48
20638	48
20670	48
20793	48
21031	48
21036	48
21040	48
21063	48
21392	48
21575	48
21611	48
21692	48
21730	48
22253	48
22274	48
22283	48
22302	48
22399	48
22422	48
22466	48
22480	48
22758	48
22812	48
22820	48
22878	48
22956	48
22962	48
23006	48
23145	48
23200	48
23378	48
23822	48
23938	48
24005	48
24023	48
24168	48
24170	48
24180	48
24213	48
24312	48
24313	48
24441	48
25077	48
25159	48
25231	48
25344	48
25457	48
25474	48
25515	48
25552	48
25592	48
25712	48
26233	48
26370	48
26484	48
26557	48
26766	48
26816	48
26900	48
27155	48
27389	48
27410	48
27519	48
27586	48
27739	48
28251	48
28308	48
28321	48
28621	48
28738	48
28754	48
28852	48
28918	48
29066	48
29619	48
29706	48
29721	48
29732	48
29776	48
29822	48
