node_name	community
294	108
346	108
436	108
512	108
630	108
639	108
1015	108
1072	108
1175	108
1403	108
1750	108
1792	108
1914	108
2127	108
2346	108
2511	108
2549	108
3245	108
3301	108
3423	108
3559	108
3622	108
3764	108
3989	108
4066	108
4173	108
4183	108
4204	108
4267	108
4841	108
4881	108
4941	108
4943	108
5217	108
5227	108
5320	108
5712	108
5757	108
5947	108
6178	108
6310	108
6331	108
6381	108
6416	108
6657	108
6796	108
6811	108
6905	108
6997	108
7060	108
7150	108
7181	108
7286	108
7421	108
7520	108
7697	108
7734	108
7932	108
7972	108
8028	108
8031	108
8327	108
8348	108
8402	108
8458	108
8499	108
8548	108
8612	108
8696	108
8739	108
8800	108
8861	108
9079	108
9197	108
9412	108
9488	108
9605	108
9776	108
9808	108
10000	108
10027	108
10296	108
10307	108
10331	108
10490	108
10582	108
10824	108
10882	108
11051	108
11173	108
11228	108
11239	108
11255	108
11355	108
11415	108
11541	108
11798	108
11903	108
12117	108
12158	108
12188	108
12220	108
12291	108
12350	108
12375	108
12623	108
13064	108
13188	108
13222	108
13807	108
13818	108
13873	108
13922	108
14009	108
14127	108
14179	108
14251	108
14495	108
14681	108
14820	108
14943	108
15024	108
15053	108
15062	108
15264	108
15279	108
15372	108
15387	108
15419	108
15439	108
15569	108
15586	108
15668	108
15686	108
15724	108
15934	108
15950	108
16005	108
16077	108
16133	108
16148	108
16341	108
16443	108
16639	108
16723	108
16841	108
16966	108
17004	108
17313	108
17352	108
17418	108
17634	108
17858	108
17888	108
18033	108
18226	108
18346	108
18364	108
18499	108
18708	108
18781	108
18953	108
19092	108
19155	108
19158	108
19258	108
19293	108
19360	108
19428	108
19498	108
19678	108
19734	108
19852	108
20018	108
20096	108
20309	108
20410	108
20726	108
20824	108
20856	108
20926	108
20972	108
21033	108
21103	108
21376	108
21383	108
21530	108
21614	108
21646	108
21663	108
21841	108
21909	108
21994	108
22154	108
22197	108
22210	108
22337	108
22381	108
22590	108
22709	108
22727	108
22799	108
22991	108
23010	108
23012	108
23015	108
23231	108
23627	108
23645	108
23666	108
23815	108
23875	108
23889	108
23936	108
24033	108
24099	108
24153	108
24194	108
24285	108
24305	108
24455	108
24464	108
24488	108
24561	108
24596	108
24603	108
24633	108
24635	108
24846	108
24958	108
25110	108
25147	108
25200	108
25328	108
25563	108
25572	108
25652	108
25778	108
25816	108
25859	108
26338	108
26501	108
26558	108
26594	108
26767	108
26783	108
27107	108
27505	108
27577	108
27634	108
27656	108
27740	108
28022	108
28030	108
28124	108
28176	108
28205	108
28278	108
28388	108
28467	108
28597	108
28720	108
28763	108
28781	108
28835	108
28841	108
28945	108
29133	108
29318	108
29431	108
29526	108
29553	108
29846	108
29872	108
29876	108
29953	108
