node_name	community
52	38
226	38
298	38
650	38
726	38
853	38
1003	38
1060	38
1517	38
1638	38
1757	38
1883	38
1932	38
2130	38
2333	38
2593	38
2782	38
2869	38
2886	38
3018	38
3200	38
3230	38
3258	38
3481	38
3505	38
3921	38
3995	38
4047	38
4130	38
4284	38
4291	38
4578	38
4620	38
4875	38
5293	38
5639	38
5722	38
5828	38
5835	38
6301	38
6318	38
6375	38
6386	38
6508	38
6596	38
6631	38
6684	38
6685	38
6727	38
6876	38
6879	38
7649	38
7733	38
8066	38
8093	38
8121	38
8342	38
8355	38
8479	38
8598	38
8614	38
8704	38
8870	38
9024	38
9121	38
9286	38
9469	38
9483	38
9508	38
9706	38
9803	38
10089	38
10303	38
10573	38
10719	38
10720	38
10731	38
10737	38
10827	38
10880	38
10898	38
10972	38
10974	38
11212	38
11277	38
11366	38
11510	38
11710	38
11734	38
11791	38
11913	38
11951	38
12299	38
12465	38
12663	38
12886	38
13082	38
13141	38
13296	38
13692	38
13836	38
13989	38
14027	38
14034	38
14124	38
14476	38
14757	38
14941	38
15089	38
15090	38
15278	38
15511	38
15609	38
15723	38
15801	38
15914	38
16070	38
16149	38
16353	38
16467	38
16579	38
16581	38
16717	38
16746	38
16832	38
16876	38
16971	38
17055	38
17063	38
17174	38
17198	38
17209	38
17214	38
17460	38
17502	38
17623	38
17798	38
17953	38
18128	38
18310	38
18324	38
18333	38
18472	38
18671	38
18689	38
18696	38
18795	38
18809	38
18845	38
18859	38
18870	38
18908	38
19167	38
19257	38
19264	38
19327	38
19353	38
19365	38
19480	38
19487	38
19560	38
19694	38
19751	38
19895	38
19936	38
20101	38
20317	38
20324	38
20486	38
20527	38
20716	38
20943	38
21000	38
21059	38
21078	38
21192	38
21387	38
21588	38
21600	38
21675	38
21716	38
21829	38
21890	38
21966	38
22006	38
22053	38
22164	38
22347	38
22350	38
22410	38
22440	38
22502	38
22511	38
22772	38
22894	38
22957	38
23114	38
23133	38
23194	38
23250	38
23332	38
23422	38
23477	38
23673	38
23701	38
23702	38
23716	38
23734	38
24018	38
24145	38
24160	38
24352	38
24370	38
24788	38
24916	38
24934	38
25274	38
25519	38
25676	38
25713	38
26118	38
26178	38
26369	38
26430	38
26562	38
26604	38
26685	38
26775	38
26879	38
27047	38
27097	38
27125	38
27132	38
27232	38
27370	38
27502	38
27539	38
27597	38
27654	38
27665	38
27686	38
27964	38
27976	38
28076	38
28113	38
28128	38
28166	38
28174	38
28253	38
28465	38
28481	38
28491	38
28520	38
28556	38
28660	38
28840	38
28925	38
29109	38
29137	38
29187	38
29363	38
29515	38
29519	38
29599	38
29787	38
29884	38
29934	38
