node_name	community
180	89
287	89
359	89
404	89
552	89
1070	89
1185	89
1251	89
1264	89
1299	89
1318	89
1996	89
2089	89
2115	89
2135	89
2145	89
2326	89
2449	89
2517	89
2625	89
3070	89
3101	89
3212	89
3497	89
3649	89
3713	89
3918	89
3988	89
4144	89
4256	89
4290	89
4693	89
4757	89
4908	89
5122	89
5157	89
5164	89
5282	89
5818	89
6274	89
6332	89
6425	89
6896	89
6908	89
7260	89
7349	89
7750	89
7758	89
8077	89
8129	89
8154	89
8233	89
8361	89
8504	89
8740	89
8897	89
9001	89
9059	89
9067	89
9086	89
9116	89
9156	89
9295	89
9304	89
9424	89
9675	89
9727	89
9813	89
10622	89
10678	89
10779	89
10803	89
11442	89
11540	89
11758	89
11893	89
11978	89
12177	89
12422	89
12461	89
12568	89
12675	89
12731	89
12903	89
13055	89
13068	89
13219	89
13365	89
13384	89
13440	89
13495	89
13623	89
13655	89
13852	89
14440	89
14660	89
14693	89
15069	89
15083	89
15140	89
15275	89
15426	89
15650	89
15717	89
15927	89
16097	89
16146	89
16248	89
16336	89
16475	89
16545	89
16697	89
16815	89
16845	89
16909	89
16960	89
17193	89
17244	89
17539	89
17629	89
17900	89
17901	89
17921	89
18344	89
18492	89
18558	89
18699	89
18790	89
18804	89
18857	89
19163	89
19483	89
20294	89
20411	89
20518	89
20592	89
20618	89
20804	89
21129	89
21144	89
21290	89
21531	89
22004	89
22281	89
22447	89
22682	89
23140	89
23238	89
23365	89
23386	89
23450	89
23459	89
23682	89
23693	89
24695	89
25013	89
25189	89
25214	89
25481	89
25547	89
25726	89
25854	89
26019	89
26021	89
26456	89
26590	89
26647	89
26666	89
26795	89
26894	89
26960	89
27116	89
27222	89
27282	89
27356	89
27556	89
27788	89
27942	89
28102	89
28464	89
28547	89
28635	89
29295	89
29439	89
29448	89
29464	89
29481	89
