node_name	community
61	46
133	46
266	46
274	46
306	46
409	46
431	46
475	46
644	46
660	46
672	46
714	46
736	46
824	46
869	46
939	46
946	46
1188	46
1252	46
1269	46
1488	46
1507	46
1600	46
1605	46
1873	46
2216	46
2363	46
2371	46
2397	46
2526	46
2611	46
2804	46
2986	46
3141	46
3256	46
3291	46
3454	46
3462	46
3470	46
3491	46
3515	46
3685	46
3886	46
3998	46
4081	46
4209	46
4392	46
4418	46
4432	46
4611	46
4727	46
4761	46
4992	46
5004	46
5209	46
5566	46
5626	46
5752	46
5812	46
5950	46
5971	46
6057	46
6433	46
6688	46
6733	46
6737	46
6915	46
6957	46
7138	46
7162	46
7179	46
7337	46
7376	46
7385	46
7411	46
7600	46
7601	46
7816	46
7855	46
7886	46
7946	46
8306	46
8351	46
8360	46
8390	46
8431	46
8552	46
8632	46
8751	46
8983	46
9006	46
9055	46
9095	46
9108	46
9135	46
9214	46
9278	46
9312	46
9492	46
9568	46
9681	46
9719	46
9771	46
9811	46
9858	46
9859	46
9943	46
10086	46
10100	46
10162	46
10207	46
10235	46
10271	46
10272	46
10323	46
10349	46
10617	46
10659	46
10698	46
10846	46
11023	46
11105	46
11285	46
11350	46
11391	46
11470	46
11664	46
11765	46
11784	46
11866	46
11869	46
12026	46
12093	46
12176	46
12272	46
12273	46
12486	46
12520	46
12527	46
12710	46
13139	46
13152	46
13218	46
13246	46
13305	46
13562	46
13572	46
13617	46
13648	46
13798	46
13857	46
13949	46
13993	46
13997	46
14017	46
14069	46
14080	46
14342	46
14472	46
14518	46
14539	46
14576	46
14598	46
14699	46
14812	46
15027	46
15224	46
15243	46
15477	46
15619	46
15623	46
15744	46
15931	46
16041	46
16316	46
16344	46
16447	46
16525	46
16708	46
16838	46
17023	46
17158	46
17181	46
17240	46
17382	46
17581	46
17619	46
17621	46
17739	46
17833	46
18005	46
18149	46
18286	46
18345	46
18358	46
18679	46
18779	46
18915	46
18954	46
19073	46
19083	46
19270	46
19318	46
19536	46
19719	46
19720	46
19755	46
19814	46
19986	46
20082	46
20094	46
20104	46
20116	46
20296	46
20336	46
20437	46
20571	46
20609	46
20617	46
20669	46
20909	46
20999	46
21148	46
21157	46
21540	46
21544	46
21581	46
21749	46
21827	46
21834	46
22089	46
22189	46
22383	46
22421	46
22485	46
22543	46
22567	46
22793	46
22809	46
22842	46
22858	46
22876	46
22912	46
22917	46
23042	46
23156	46
23315	46
23329	46
23700	46
23922	46
23959	46
23985	46
24071	46
24143	46
24181	46
24189	46
24246	46
24347	46
24425	46
24579	46
24586	46
24646	46
24662	46
24724	46
24734	46
24793	46
24854	46
24898	46
24933	46
24937	46
24991	46
25003	46
25037	46
25145	46
25402	46
25434	46
25446	46
25507	46
25743	46
25744	46
25790	46
25969	46
26352	46
26495	46
26526	46
26563	46
26643	46
26752	46
26761	46
26874	46
27040	46
27169	46
27609	46
27777	46
27973	46
28160	46
28231	46
28310	46
28552	46
28914	46
28926	46
28935	46
29132	46
29135	46
29224	46
29389	46
29521	46
29657	46
29661	46
29744	46
29774	46
29784	46
29809	46
29831	46
