node_name	community
77	54
446	54
720	54
794	54
862	54
1006	54
1221	54
1370	54
2234	54
2451	54
2659	54
3465	54
3530	54
3556	54
3821	54
4522	54
4615	54
4664	54
4840	54
4893	54
4917	54
5153	54
5895	54
6409	54
6468	54
6504	54
6540	54
6711	54
6757	54
7321	54
8172	54
8310	54
8382	54
8412	54
8660	54
8762	54
8826	54
8874	54
8898	54
9040	54
9892	54
9926	54
10293	54
10339	54
10670	54
10854	54
10857	54
10881	54
11141	54
11274	54
11300	54
11857	54
11915	54
12283	54
12888	54
12944	54
12980	54
13058	54
13537	54
13797	54
14284	54
14315	54
14471	54
15135	54
15163	54
15395	54
15442	54
15972	54
16044	54
16162	54
16306	54
16409	54
16878	54
16980	54
17059	54
17536	54
18603	54
18751	54
19633	54
19882	54
20379	54
20754	54
21175	54
21359	54
21513	54
22014	54
22104	54
22173	54
22235	54
22254	54
22360	54
22662	54
23138	54
23407	54
23421	54
23656	54
23798	54
24288	54
24677	54
24807	54
25004	54
25343	54
25657	54
26082	54
26180	54
26238	54
27049	54
27160	54
27747	54
27768	54
27784	54
27798	54
27908	54
28041	54
28115	54
28149	54
28208	54
28470	54
28737	54
28846	54
29024	54
29555	54
29561	54
29731	54
