node_name	community
37	30
150	30
165	30
177	30
225	30
312	30
336	30
369	30
385	30
391	30
497	30
592	30
680	30
861	30
906	30
1092	30
1211	30
1266	30
1340	30
1397	30
1656	30
2024	30
2358	30
2381	30
2399	30
2570	30
2594	30
2634	30
2682	30
2725	30
2749	30
2812	30
2911	30
3008	30
3090	30
3146	30
3149	30
3219	30
3224	30
3234	30
3235	30
3239	30
3347	30
3468	30
3484	30
3551	30
3738	30
3789	30
3796	30
4228	30
4246	30
4264	30
4295	30
4337	30
4343	30
4427	30
4438	30
4466	30
4546	30
4909	30
4985	30
4986	30
4987	30
5379	30
5479	30
5490	30
5542	30
5683	30
5870	30
6018	30
6335	30
6621	30
6678	30
6724	30
6842	30
6845	30
6976	30
7156	30
7193	30
7239	30
7278	30
7288	30
7477	30
7606	30
7620	30
7706	30
7845	30
7892	30
7966	30
8030	30
8208	30
8377	30
8437	30
8446	30
8474	30
8481	30
8494	30
8588	30
8650	30
8773	30
8847	30
9404	30
9495	30
9507	30
9603	30
9616	30
9624	30
9688	30
9919	30
10070	30
10076	30
10132	30
10176	30
10294	30
10322	30
10464	30
10477	30
10494	30
10506	30
10736	30
10942	30
11211	30
11251	30
11263	30
11280	30
11319	30
11386	30
11463	30
11494	30
11514	30
11530	30
11542	30
11552	30
11622	30
11661	30
11719	30
11818	30
11923	30
12016	30
12022	30
12025	30
12028	30
12065	30
12099	30
12332	30
12384	30
12398	30
12426	30
12441	30
12444	30
12511	30
12935	30
13016	30
13113	30
13262	30
13335	30
13397	30
13420	30
13672	30
13955	30
14004	30
14071	30
14113	30
14224	30
14368	30
14626	30
14776	30
14799	30
14832	30
14865	30
15179	30
15216	30
15254	30
15258	30
15663	30
15681	30
15817	30
15872	30
15907	30
15909	30
16080	30
16087	30
16370	30
16410	30
16578	30
16595	30
16611	30
16649	30
16753	30
16846	30
16991	30
17046	30
17049	30
17056	30
17160	30
17258	30
17445	30
17652	30
17810	30
17851	30
17864	30
17871	30
17941	30
17978	30
18073	30
18126	30
18129	30
18207	30
18225	30
18281	30
18321	30
18330	30
18451	30
18469	30
18485	30
18502	30
18609	30
18967	30
18971	30
18987	30
19063	30
19104	30
19168	30
19315	30
19399	30
19524	30
19798	30
19812	30
19858	30
20004	30
20276	30
20343	30
20435	30
20446	30
20467	30
20508	30
20510	30
20698	30
20848	30
21182	30
21333	30
21591	30
21593	30
21609	30
21610	30
21719	30
21724	30
21728	30
21742	30
21819	30
21948	30
21970	30
22133	30
22239	30
22557	30
22630	30
22765	30
22768	30
22986	30
23043	30
23086	30
23087	30
23139	30
23167	30
23288	30
23551	30
23601	30
23976	30
24000	30
24032	30
24058	30
24125	30
24147	30
24149	30
24162	30
24179	30
24302	30
24615	30
24656	30
24765	30
24956	30
25170	30
25235	30
25326	30
25355	30
25442	30
25499	30
25610	30
25669	30
25698	30
25944	30
26125	30
26363	30
26398	30
26468	30
26765	30
26800	30
26828	30
27023	30
27045	30
27086	30
27235	30
27272	30
27360	30
27444	30
27552	30
27642	30
27671	30
27679	30
27800	30
27911	30
27982	30
27992	30
28021	30
28029	30
28078	30
28136	30
28169	30
28490	30
28530	30
28602	30
28686	30
28718	30
28762	30
28814	30
28850	30
28865	30
28883	30
28954	30
29005	30
29142	30
29395	30
29688	30
29695	30
29768	30
