node_name	community
4	4
108	4
142	4
179	4
281	4
316	4
423	4
715	4
719	4
724	4
735	4
789	4
811	4
868	4
893	4
941	4
1079	4
1436	4
1511	4
1681	4
1864	4
1871	4
2061	4
2417	4
2427	4
2627	4
2713	4
2756	4
2800	4
2943	4
2968	4
3243	4
3303	4
3304	4
3370	4
3439	4
3499	4
3527	4
3565	4
3611	4
3639	4
3692	4
4058	4
4059	4
4095	4
4278	4
4348	4
4366	4
4783	4
4927	4
5183	4
5221	4
5275	4
5368	4
5844	4
5903	4
5988	4
6123	4
6160	4
6167	4
6228	4
6273	4
6525	4
6529	4
6572	4
6591	4
6902	4
7029	4
7166	4
7242	4
7247	4
7309	4
7328	4
7347	4
7386	4
7398	4
7511	4
7523	4
7539	4
7648	4
7705	4
7837	4
7852	4
7862	4
8179	4
8297	4
8313	4
8343	4
8475	4
8579	4
8584	4
8602	4
8640	4
8677	4
8933	4
9044	4
9357	4
9360	4
9471	4
9521	4
9567	4
9780	4
9883	4
10010	4
10109	4
10135	4
10438	4
10475	4
10489	4
10502	4
10998	4
11104	4
11178	4
11477	4
11488	4
11732	4
11813	4
11816	4
11917	4
11995	4
12014	4
12036	4
12260	4
12359	4
12363	4
12610	4
12854	4
12936	4
12971	4
13125	4
13153	4
13443	4
13509	4
13990	4
14007	4
14074	4
14226	4
14280	4
14638	4
14705	4
14825	4
14834	4
14911	4
14958	4
15081	4
15110	4
15274	4
15339	4
15371	4
15416	4
15565	4
15669	4
15774	4
15782	4
15917	4
15986	4
16205	4
16246	4
16460	4
16487	4
16498	4
16574	4
16603	4
16700	4
17099	4
17144	4
17237	4
17261	4
17273	4
17290	4
17346	4
17360	4
17453	4
17458	4
17655	4
17668	4
17687	4
17715	4
17842	4
17843	4
17887	4
17962	4
18016	4
18057	4
18307	4
18544	4
18683	4
18796	4
18852	4
18981	4
19008	4
19421	4
19505	4
19525	4
19532	4
19778	4
19815	4
19999	4
20030	4
20156	4
20368	4
20387	4
20540	4
20728	4
20755	4
20791	4
20862	4
20873	4
20875	4
20961	4
21057	4
21090	4
21317	4
21366	4
21438	4
21521	4
21775	4
21776	4
22048	4
22203	4
22206	4
22307	4
22725	4
22826	4
22921	4
22983	4
23041	4
23060	4
23073	4
23253	4
23364	4
23503	4
23504	4
23540	4
23606	4
23615	4
23639	4
23801	4
23992	4
24007	4
24049	4
24371	4
24852	4
25426	4
25433	4
25471	4
25537	4
25569	4
25724	4
25843	4
25916	4
25959	4
26228	4
26280	4
26413	4
26435	4
26798	4
26893	4
26902	4
26959	4
26971	4
27019	4
27069	4
27161	4
27236	4
27243	4
27613	4
27670	4
28140	4
28233	4
28320	4
28400	4
28670	4
28700	4
28768	4
28853	4
28861	4
29023	4
29039	4
29182	4
29372	4
29379	4
29516	4
29664	4
29913	4
29947	4
29980	4
