node_name	community
158	82
238	82
255	82
311	82
313	82
371	82
540	82
548	82
583	82
710	82
744	82
870	82
1001	82
1082	82
1164	82
1205	82
1210	82
1355	82
1470	82
1623	82
1682	82
1769	82
1907	82
2840	82
2852	82
2882	82
3175	82
3250	82
3252	82
3350	82
3570	82
3799	82
3862	82
3864	82
3963	82
4205	82
4330	82
4452	82
4527	82
4643	82
4737	82
4750	82
4936	82
5306	82
5415	82
5893	82
6197	82
6357	82
6462	82
6799	82
6837	82
6982	82
7350	82
7641	82
8009	82
8039	82
8230	82
8389	82
8477	82
8547	82
8562	82
8574	82
8681	82
8711	82
9222	82
9450	82
9559	82
9614	82
9615	82
9659	82
9662	82
9677	82
9902	82
9914	82
9949	82
10098	82
10117	82
10215	82
10524	82
10598	82
10672	82
10776	82
11253	82
11304	82
11410	82
11413	82
11440	82
11706	82
11836	82
12153	82
12169	82
12183	82
12184	82
12305	82
12423	82
12458	82
12803	82
12811	82
12832	82
13130	82
13205	82
13280	82
13662	82
13882	82
13909	82
14045	82
14188	82
14574	82
15099	82
15227	82
15320	82
15325	82
15712	82
15835	82
15925	82
15944	82
16004	82
16014	82
16090	82
16321	82
16389	82
16405	82
16607	82
16623	82
16809	82
16833	82
17472	82
17584	82
17770	82
17840	82
17889	82
18148	82
18158	82
18242	82
18332	82
18406	82
18434	82
18496	82
18506	82
18613	82
18774	82
19019	82
19326	82
19726	82
20015	82
20066	82
20293	82
20452	82
20516	82
20626	82
20683	82
20731	82
20953	82
21104	82
21362	82
21640	82
21693	82
21745	82
21756	82
21765	82
21910	82
22349	82
22566	82
22741	82
22779	82
22899	82
23055	82
23059	82
23077	82
23466	82
23470	82
23523	82
23545	82
23631	82
23672	82
23797	82
24159	82
24274	82
24281	82
24323	82
24328	82
24444	82
24582	82
24637	82
24690	82
24764	82
24802	82
24830	82
25117	82
25129	82
25341	82
25489	82
25549	82
25616	82
25901	82
25987	82
26162	82
26211	82
26304	82
26337	82
26531	82
26613	82
26670	82
26716	82
26911	82
27302	82
27405	82
27611	82
27647	82
27808	82
27852	82
27866	82
27880	82
28422	82
28546	82
28619	82
28766	82
29896	82
29972	82
29999	82
