node_name	community
9	9
44	9
161	9
242	9
257	9
351	9
355	9
363	9
416	9
651	9
780	9
849	9
886	9
905	9
992	9
1116	9
1183	9
1231	9
1234	9
1279	9
1303	9
1442	9
1452	9
1512	9
1582	9
1738	9
1776	9
1811	9
1819	9
1861	9
1867	9
2002	9
2067	9
2088	9
2139	9
2221	9
2228	9
2240	9
2256	9
2297	9
2337	9
2342	9
2439	9
2474	9
2533	9
2544	9
2642	9
2679	9
2757	9
2787	9
2801	9
2817	9
2818	9
2942	9
3021	9
3036	9
3042	9
3231	9
3236	9
3248	9
3296	9
3337	9
3446	9
3500	9
3558	9
3648	9
3719	9
3757	9
3848	9
3878	9
3880	9
3973	9
4085	9
4114	9
4169	9
4213	9
4269	9
4327	9
4428	9
4444	9
4515	9
4523	9
4566	9
4619	9
4641	9
4853	9
5105	9
5152	9
5389	9
5499	9
5501	9
5544	9
5647	9
5656	9
5710	9
5711	9
5761	9
5809	9
5824	9
5848	9
5913	9
5983	9
6063	9
6176	9
6352	9
6413	9
6562	9
6580	9
6617	9
6635	9
6651	9
6739	9
6749	9
6769	9
6785	9
6887	9
7093	9
7118	9
7207	9
7249	9
7522	9
7524	9
7655	9
7721	9
7775	9
7850	9
7920	9
7929	9
8018	9
8110	9
8122	9
8145	9
8163	9
8206	9
8211	9
8338	9
8347	9
8384	9
8449	9
8476	9
8520	9
8538	9
8577	9
8668	9
8817	9
8878	9
8902	9
8945	9
9031	9
9054	9
9091	9
9100	9
9103	9
9195	9
9234	9
9252	9
9370	9
9458	9
9541	9
9543	9
9575	9
9669	9
9714	9
9716	9
9769	9
9812	9
9936	9
10067	9
10111	9
10168	9
10186	9
10263	9
10292	9
10343	9
10369	9
10424	9
10540	9
10654	9
10798	9
10940	9
10970	9
11145	9
11147	9
11164	9
11383	9
11424	9
11461	9
11472	9
11562	9
11614	9
11615	9
11628	9
11666	9
11760	9
11802	9
11814	9
11830	9
11883	9
11896	9
11916	9
12004	9
12015	9
12054	9
12071	9
12094	9
12108	9
12264	9
12343	9
12440	9
12546	9
12555	9
12607	9
12634	9
12902	9
12922	9
12990	9
13238	9
13243	9
13276	9
13329	9
13334	9
13457	9
13478	9
13518	9
13585	9
13656	9
13696	9
13706	9
13716	9
13727	9
13765	9
13854	9
14036	9
14079	9
14083	9
14091	9
14195	9
14201	9
14217	9
14273	9
14413	9
14662	9
14701	9
14749	9
14824	9
14862	9
14917	9
14944	9
14945	9
14966	9
15001	9
15376	9
15400	9
15409	9
15413	9
15453	9
15584	9
15639	9
15641	9
15664	9
15865	9
15940	9
15962	9
16064	9
16131	9
16261	9
16266	9
16315	9
16319	9
16351	9
16379	9
16486	9
16524	9
16530	9
16554	9
16632	9
16651	9
16663	9
16709	9
16738	9
16759	9
16887	9
16967	9
16976	9
17084	9
17085	9
17120	9
17139	9
17155	9
17169	9
17219	9
17259	9
17327	9
17347	9
17379	9
17466	9
17510	9
17542	9
17651	9
17732	9
17737	9
17823	9
17832	9
17854	9
17945	9
17970	9
18027	9
18081	9
18096	9
18136	9
18151	9
18172	9
18343	9
18347	9
18548	9
18684	9
18714	9
18727	9
18877	9
18879	9
18887	9
18889	9
18976	9
19003	9
19098	9
19148	9
19169	9
19373	9
19402	9
19412	9
19463	9
19476	9
19495	9
19496	9
19513	9
19516	9
19618	9
19656	9
19782	9
20144	9
20227	9
20250	9
20278	9
20347	9
20392	9
20421	9
20436	9
20478	9
20487	9
20559	9
20611	9
20628	9
20639	9
20706	9
20798	9
20872	9
20886	9
20917	9
20964	9
20976	9
21108	9
21122	9
21314	9
21341	9
21358	9
21367	9
21446	9
21478	9
21501	9
21504	9
21563	9
21633	9
21666	9
21723	9
21803	9
21878	9
22037	9
22082	9
22137	9
22212	9
22280	9
22320	9
22365	9
22368	9
22408	9
22677	9
22685	9
22699	9
22705	9
22891	9
22931	9
23135	9
23180	9
23210	9
23218	9
23274	9
23339	9
23361	9
23411	9
23478	9
23593	9
23774	9
23814	9
23891	9
23983	9
24151	9
24232	9
24247	9
24349	9
24379	9
24452	9
24479	9
24491	9
24538	9
24578	9
24610	9
24631	9
24828	9
24867	9
24970	9
25020	9
25056	9
25151	9
25270	9
25273	9
25286	9
25291	9
25337	9
25380	9
25399	9
25557	9
25613	9
25672	9
25697	9
25749	9
25779	9
25797	9
25835	9
25842	9
25893	9
26004	9
26138	9
26153	9
26207	9
26288	9
26313	9
26319	9
26320	9
26330	9
26453	9
26466	9
26581	9
26625	9
26665	9
26744	9
26827	9
26852	9
26867	9
26964	9
26973	9
26994	9
27021	9
27037	9
27128	9
27131	9
27154	9
27157	9
27219	9
27252	9
27400	9
27529	9
27543	9
27564	9
27566	9
27705	9
27796	9
27873	9
27913	9
27960	9
28114	9
28225	9
28273	9
28316	9
28371	9
28419	9
28425	9
28456	9
28567	9
28575	9
28581	9
28641	9
28724	9
28758	9
28867	9
28976	9
29112	9
29124	9
29201	9
29419	9
29433	9
29436	9
29497	9
29743	9
29887	9
29918	9
29995	9
