node_name	community
270	104
295	104
877	104
882	104
1163	104
1389	104
1490	104
1833	104
1921	104
1952	104
2086	104
2094	104
2232	104
2254	104
2293	104
2619	104
2902	104
3195	104
3382	104
3432	104
3536	104
3538	104
3547	104
3781	104
3806	104
4108	104
4135	104
4202	104
4220	104
4345	104
4375	104
4456	104
4682	104
4684	104
4814	104
4815	104
4825	104
5194	104
5332	104
5371	104
5491	104
5506	104
5620	104
5716	104
5789	104
5871	104
6285	104
6338	104
6383	104
6754	104
6847	104
6903	104
7037	104
7080	104
7153	104
7184	104
7331	104
7419	104
7439	104
7440	104
7486	104
7623	104
7764	104
8551	104
8766	104
8775	104
8777	104
8802	104
8844	104
8929	104
9158	104
9353	104
9462	104
9552	104
9564	104
9587	104
9758	104
9760	104
9846	104
9972	104
9984	104
10074	104
10184	104
10190	104
10216	104
10319	104
10547	104
10878	104
10947	104
10965	104
11043	104
11196	104
11249	104
11275	104
11618	104
11711	104
11785	104
12047	104
12086	104
12141	104
12201	104
12248	104
12317	104
12528	104
12678	104
12808	104
12836	104
12921	104
13088	104
13124	104
13221	104
13244	104
13463	104
13541	104
13603	104
13897	104
14063	104
14065	104
14072	104
14517	104
14520	104
14551	104
14643	104
14669	104
14695	104
14790	104
15612	104
15635	104
15948	104
16255	104
16347	104
16483	104
16567	104
16671	104
16847	104
17081	104
17092	104
17136	104
17316	104
17416	104
17607	104
17764	104
17899	104
17914	104
18282	104
18390	104
18438	104
18606	104
18628	104
18630	104
18653	104
18723	104
18813	104
18911	104
18921	104
18965	104
19150	104
19504	104
19727	104
19773	104
19881	104
19915	104
20178	104
20271	104
20506	104
20880	104
20963	104
21231	104
21267	104
21371	104
21427	104
21444	104
21550	104
22117	104
22142	104
22495	104
22520	104
22558	104
22929	104
23011	104
23079	104
23203	104
23331	104
23343	104
23556	104
23582	104
23731	104
23850	104
23896	104
24157	104
24390	104
24509	104
24612	104
24832	104
24920	104
25014	104
25107	104
25207	104
25299	104
25401	104
25468	104
25576	104
25857	104
26027	104
26112	104
26372	104
26654	104
26771	104
26788	104
26854	104
27426	104
27448	104
27638	104
27750	104
27791	104
27958	104
28283	104
28327	104
28484	104
28614	104
28765	104
28842	104
28923	104
29029	104
29590	104
29681	104
29689	104
29848	104
