node_name	community
55	40
173	40
202	40
392	40
429	40
666	40
750	40
940	40
1080	40
1468	40
1520	40
1599	40
1630	40
1752	40
1982	40
1999	40
2041	40
2323	40
2442	40
2445	40
2561	40
2678	40
2949	40
3355	40
3466	40
3659	40
3682	40
3856	40
4084	40
4147	40
4953	40
5059	40
5247	40
5253	40
5549	40
5750	40
5918	40
5937	40
6029	40
6104	40
6670	40
6949	40
7161	40
7192	40
7205	40
7652	40
7794	40
7997	40
8128	40
8669	40
8730	40
8746	40
9192	40
9253	40
9262	40
9313	40
9431	40
9673	40
10014	40
10032	40
10036	40
10231	40
10722	40
10875	40
10924	40
11129	40
11203	40
11398	40
11886	40
11973	40
12073	40
12297	40
12720	40
12878	40
12884	40
12912	40
13134	40
13638	40
13693	40
13781	40
13896	40
13900	40
14026	40
14391	40
14405	40
14545	40
15049	40
15834	40
16048	40
16161	40
16186	40
16365	40
16403	40
16615	40
16655	40
16888	40
17201	40
17288	40
17850	40
17885	40
17903	40
17991	40
18178	40
18834	40
18888	40
18934	40
19085	40
19283	40
19499	40
19834	40
19975	40
20040	40
20167	40
20329	40
20372	40
20680	40
20737	40
21131	40
21511	40
21560	40
21907	40
22304	40
22449	40
22773	40
22781	40
22827	40
23030	40
23102	40
23136	40
23346	40
23435	40
23438	40
23664	40
23990	40
24100	40
24224	40
24362	40
24378	40
24428	40
24535	40
24585	40
24623	40
24786	40
24885	40
24935	40
24942	40
25160	40
25243	40
25297	40
25329	40
25398	40
25693	40
26438	40
26847	40
27000	40
27145	40
27317	40
27395	40
27659	40
27910	40
28038	40
28058	40
28613	40
28790	40
28906	40
28909	40
29106	40
29149	40
29325	40
29413	40
29729	40
29790	40
29805	40
