node_name	community
71	51
286	51
329	51
477	51
479	51
575	51
610	51
731	51
741	51
797	51
1088	51
1154	51
1198	51
1391	51
1396	51
1469	51
1529	51
1568	51
1610	51
1655	51
1657	51
1671	51
1703	51
1906	51
2026	51
2035	51
2105	51
2133	51
2150	51
2180	51
2282	51
2415	51
2419	51
2468	51
2522	51
2605	51
2690	51
2814	51
2815	51
3020	51
3063	51
3083	51
3097	51
3128	51
3142	51
3213	51
3241	51
3267	51
3338	51
3412	51
3489	51
3699	51
3726	51
3919	51
4054	51
4159	51
4218	51
4266	51
4339	51
4368	51
4382	51
4398	51
4455	51
4518	51
4532	51
4573	51
4656	51
4721	51
4723	51
4782	51
4819	51
4866	51
4993	51
5024	51
5047	51
5054	51
5064	51
5100	51
5142	51
5156	51
5189	51
5235	51
5459	51
5616	51
5658	51
5753	51
5783	51
6222	51
6306	51
6341	51
6443	51
6448	51
6457	51
6574	51
6700	51
6706	51
6918	51
7133	51
7169	51
7369	51
7447	51
7464	51
7567	51
7594	51
7609	51
7719	51
7796	51
7953	51
7965	51
8014	51
8029	51
8132	51
8232	51
8345	51
8407	51
8528	51
8745	51
8810	51
8818	51
8819	51
8888	51
8944	51
9144	51
9182	51
9190	51
9268	51
9274	51
9588	51
9672	51
9781	51
9834	51
9863	51
9872	51
9897	51
10353	51
10368	51
10414	51
10496	51
10589	51
10602	51
10649	51
10931	51
11028	51
11037	51
11091	51
11130	51
11184	51
11298	51
11479	51
11612	51
11738	51
11855	51
11877	51
12037	51
12100	51
12105	51
12121	51
12324	51
12372	51
12420	51
12738	51
12800	51
12927	51
12986	51
12988	51
13039	51
13259	51
13274	51
13281	51
13447	51
13527	51
13685	51
13721	51
13776	51
13833	51
13928	51
13981	51
14030	51
14050	51
14075	51
14154	51
14264	51
14300	51
14348	51
14446	51
14634	51
14635	51
14651	51
14795	51
14872	51
14957	51
14959	51
15232	51
15286	51
15420	51
15445	51
15472	51
15556	51
15616	51
15643	51
15814	51
15858	51
15938	51
15959	51
16030	51
16227	51
16318	51
16362	51
16444	51
16517	51
16594	51
16608	51
16716	51
16825	51
16862	51
17045	51
17065	51
17180	51
17195	51
17246	51
17312	51
17325	51
17370	51
17478	51
17508	51
17679	51
17705	51
17929	51
18011	51
18080	51
18175	51
18296	51
18298	51
18463	51
18604	51
18756	51
18817	51
19049	51
19079	51
19210	51
19222	51
19256	51
19454	51
19608	51
19612	51
19810	51
20001	51
20027	51
20085	51
20163	51
20183	51
20342	51
20380	51
20593	51
20595	51
20614	51
20704	51
20867	51
21056	51
21125	51
21240	51
21382	51
21409	51
21484	51
21503	51
21604	51
21805	51
21914	51
21992	51
22072	51
22150	51
22244	51
22270	51
22356	51
22481	51
22632	51
22744	51
22830	51
23005	51
23175	51
23191	51
23233	51
23322	51
23539	51
23554	51
23573	51
23638	51
23695	51
23725	51
23761	51
23869	51
23934	51
23955	51
23988	51
23995	51
24034	51
24171	51
24174	51
24268	51
24286	51
24294	51
24296	51
24301	51
24348	51
24495	51
24497	51
24557	51
24630	51
24651	51
24714	51
24715	51
24729	51
24955	51
24986	51
25059	51
25289	51
25371	51
25863	51
25885	51
25891	51
26037	51
26097	51
26156	51
26157	51
26197	51
26239	51
26284	51
26358	51
26443	51
26605	51
26705	51
26899	51
27035	51
27143	51
27277	51
27345	51
27361	51
27478	51
27510	51
27565	51
27767	51
27779	51
27870	51
28046	51
28070	51
28096	51
28110	51
28293	51
28418	51
28466	51
28519	51
28537	51
28540	51
28570	51
28591	51
28878	51
28882	51
28972	51
29017	51
29036	51
29048	51
29172	51
29205	51
29212	51
29255	51
29283	51
29291	51
29302	51
29423	51
29427	51
29538	51
29609	51
29660	51
29665	51
29699	51
29739	51
29853	51
29917	51
29937	51
29994	51
29997	51
