node_name	community
36	29
40	29
48	29
65	29
99	29
114	29
208	29
325	29
677	29
693	29
703	29
950	29
1064	29
1075	29
1111	29
1156	29
1300	29
1371	29
1535	29
1538	29
1539	29
1545	29
1585	29
1640	29
1719	29
1877	29
1939	29
2109	29
2196	29
2223	29
2229	29
2302	29
2355	29
2362	29
2452	29
2455	29
2486	29
2499	29
2547	29
2592	29
2645	29
2790	29
3222	29
3394	29
3419	29
3428	29
3479	29
3488	29
3561	29
3567	29
3577	29
3645	29
3677	29
3681	29
3746	29
3760	29
3788	29
3935	29
4043	29
4109	29
4215	29
4372	29
4465	29
4470	29
4503	29
4556	29
4665	29
4747	29
4773	29
4784	29
4902	29
4929	29
4931	29
4968	29
5000	29
5095	29
5283	29
5313	29
5350	29
5360	29
5547	29
5642	29
5689	29
5829	29
6039	29
6159	29
6376	29
6653	29
6722	29
6805	29
6828	29
6859	29
6935	29
6987	29
7052	29
7094	29
7157	29
7206	29
7212	29
7422	29
7475	29
7489	29
7612	29
7667	29
7715	29
7729	29
7732	29
7754	29
7767	29
7802	29
7806	29
7821	29
8046	29
8170	29
8176	29
8221	29
8225	29
8396	29
8403	29
8467	29
8540	29
8565	29
8601	29
8652	29
8659	29
8736	29
8765	29
9106	29
9229	29
9243	29
9250	29
9440	29
9468	29
9570	29
9622	29
9623	29
9629	29
9757	29
9764	29
9827	29
9891	29
10220	29
10279	29
10301	29
10342	29
10359	29
10360	29
10400	29
10405	29
10409	29
10419	29
10423	29
10563	29
10704	29
10747	29
10790	29
10858	29
10885	29
10895	29
10937	29
11042	29
11069	29
11073	29
11106	29
11183	29
11330	29
11344	29
11436	29
11537	29
11585	29
11619	29
11658	29
11694	29
11811	29
11977	29
12080	29
12252	29
12267	29
12328	29
12396	29
12411	29
12415	29
12474	29
12501	29
12532	29
12575	29
12596	29
12626	29
12632	29
12652	29
12669	29
12723	29
12769	29
12776	29
12838	29
12901	29
13258	29
13349	29
13381	29
13479	29
13545	29
13619	29
13732	29
13745	29
13748	29
13766	29
13803	29
14214	29
14232	29
14285	29
14326	29
14332	29
14656	29
14661	29
14712	29
14787	29
14853	29
14879	29
14916	29
15034	29
15068	29
15164	29
15326	29
15330	29
15460	29
15522	29
15526	29
15548	29
15736	29
15773	29
15803	29
15849	29
15879	29
15906	29
15930	29
16012	29
16142	29
16185	29
16263	29
16304	29
16423	29
16540	29
16652	29
16715	29
16796	29
16829	29
16993	29
17047	29
17091	29
17167	29
17223	29
17364	29
17533	29
17642	29
17716	29
17749	29
17753	29
17881	29
17979	29
17989	29
18015	29
18085	29
18251	29
18269	29
18369	29
18467	29
18489	29
18578	29
18645	29
18803	29
18957	29
18966	29
19183	29
19240	29
19332	29
19334	29
19350	29
19458	29
19576	29
19920	29
20056	29
20062	29
20158	29
20239	29
20290	29
20320	29
20359	29
20362	29
20455	29
20494	29
20517	29
20589	29
20724	29
20748	29
20770	29
20831	29
20876	29
20920	29
20962	29
20983	29
21028	29
21055	29
21291	29
21305	29
21330	29
21402	29
21447	29
21488	29
21671	29
21737	29
21762	29
21932	29
22168	29
22199	29
22230	29
22241	29
22294	29
22298	29
22386	29
22509	29
22527	29
22605	29
22609	29
22635	29
22715	29
22955	29
23009	29
23122	29
23172	29
23177	29
23213	29
23289	29
23323	29
23381	29
23508	29
23676	29
23686	29
23779	29
23868	29
23874	29
23918	29
24161	29
24191	29
24243	29
24270	29
24275	29
24334	29
24359	29
24416	29
24427	29
24450	29
24581	29
24653	29
24704	29
24785	29
24947	29
25031	29
25095	29
25139	29
25334	29
25412	29
25436	29
25492	29
25495	29
25656	29
25795	29
25896	29
25974	29
25976	29
26069	29
26079	29
26130	29
26158	29
26182	29
26251	29
26271	29
26306	29
26365	29
26383	29
26431	29
26547	29
26575	29
26681	29
26702	29
26877	29
27225	29
27300	29
27388	29
27408	29
27536	29
27540	29
27572	29
27687	29
27726	29
27778	29
27818	29
27827	29
27938	29
28054	29
28090	29
28100	29
28147	29
28155	29
28180	29
28198	29
28207	29
28241	29
28272	29
28287	29
28292	29
28420	29
28441	29
28479	29
28541	29
28551	29
28589	29
28634	29
28719	29
28729	29
28813	29
28827	29
28832	29
28874	29
28927	29
28943	29
29008	29
29042	29
29097	29
29225	29
29238	29
29321	29
29334	29
29390	29
29450	29
29630	29
29656	29
29851	29
29875	29
29904	29
29981	29
