node_name	community
421	112
559	112
961	112
1297	112
1399	112
1780	112
1800	112
1903	112
1971	112
2178	112
2366	112
2485	112
2514	112
2708	112
3035	112
3188	112
3288	112
3418	112
3449	112
3688	112
3715	112
4244	112
4332	112
4374	112
4506	112
4630	112
4796	112
4913	112
4988	112
5055	112
5540	112
5552	112
5605	112
5760	112
5803	112
5852	112
5993	112
6200	112
6625	112
7095	112
7127	112
7413	112
7556	112
7679	112
7827	112
8272	112
8292	112
8471	112
8804	112
8853	112
8875	112
9088	112
9093	112
9098	112
9176	112
9309	112
9386	112
9479	112
9749	112
9889	112
9958	112
10038	112
10265	112
10385	112
10528	112
10687	112
10699	112
10870	112
11013	112
11150	112
11343	112
11584	112
11674	112
11692	112
11722	112
11736	112
11743	112
12088	112
12230	112
12615	112
13136	112
13771	112
13940	112
13996	112
14093	112
14307	112
14335	112
14675	112
14823	112
14981	112
15112	112
15144	112
15497	112
15652	112
15746	112
16269	112
16303	112
16445	112
16499	112
16551	112
16735	112
16797	112
17429	112
17441	112
17552	112
17752	112
17801	112
17904	112
18556	112
18793	112
19393	112
19543	112
19712	112
19928	112
19957	112
19979	112
20274	112
20473	112
20570	112
20832	112
20864	112
21068	112
21097	112
21265	112
21277	112
21618	112
21635	112
21660	112
21702	112
21732	112
21818	112
21913	112
21985	112
22130	112
22434	112
22538	112
23081	112
23089	112
23476	112
23604	112
23781	112
23919	112
23968	112
23999	112
24230	112
24249	112
24770	112
24841	112
24874	112
25372	112
25623	112
25643	112
25758	112
25824	112
26123	112
26349	112
26980	112
27162	112
27653	112
28087	112
28264	112
28298	112
28343	112
28363	112
28434	112
28568	112
29126	112
29152	112
29169	112
29196	112
29308	112
29473	112
29543	112
29546	112
29698	112
29746	112
29757	112
29762	112
