node_name	community
117	71
526	71
864	71
899	71
919	71
1125	71
1283	71
1458	71
1542	71
1549	71
1620	71
1708	71
1829	71
2004	71
2029	71
2038	71
2070	71
2129	71
2175	71
3442	71
3477	71
3700	71
4569	71
4948	71
5041	71
5196	71
5230	71
5336	71
5522	71
6019	71
6452	71
6961	71
7048	71
7131	71
7135	71
7199	71
7442	71
7551	71
7681	71
7698	71
8280	71
8690	71
8691	71
8919	71
9030	71
9185	71
9626	71
9631	71
9842	71
10429	71
11060	71
11127	71
11157	71
11256	71
11257	71
11359	71
11583	71
11728	71
11897	71
12223	71
12281	71
12707	71
12719	71
13178	71
13391	71
13589	71
13752	71
14023	71
14547	71
14663	71
14727	71
15043	71
15215	71
15311	71
15429	71
16138	71
16152	71
16313	71
16705	71
16742	71
16857	71
16891	71
17185	71
17544	71
17719	71
17949	71
18301	71
18380	71
18383	71
18409	71
18876	71
18882	71
19011	71
19086	71
19470	71
19506	71
19717	71
19795	71
19828	71
19842	71
20088	71
20236	71
20252	71
20515	71
20542	71
20550	71
20574	71
20584	71
20752	71
21325	71
21428	71
21518	71
21615	71
22132	71
22255	71
22442	71
22465	71
22617	71
22675	71
22774	71
22901	71
23016	71
23432	71
23511	71
24097	71
24248	71
24716	71
25265	71
25487	71
25564	71
25735	71
25789	71
26072	71
26489	71
26601	71
26658	71
26660	71
26799	71
27114	71
27291	71
27379	71
27413	71
27425	71
27813	71
27903	71
28068	71
28075	71
28170	71
28318	71
28761	71
28922	71
28942	71
29011	71
29012	71
29202	71
29359	71
29416	71
29511	71
29514	71
29639	71
29710	71
29993	71
