node_name	community
46	34
181	34
268	34
284	34
309	34
377	34
381	34
673	34
777	34
902	34
985	34
1097	34
1265	34
1291	34
1608	34
1634	34
1835	34
1933	34
1942	34
2077	34
2102	34
2249	34
2566	34
2602	34
2700	34
2776	34
2877	34
2967	34
3145	34
3203	34
3312	34
3322	34
3344	34
3786	34
3787	34
3970	34
4089	34
4165	34
4245	34
4344	34
4352	34
4419	34
4453	34
4598	34
4612	34
4701	34
4709	34
5123	34
5154	34
5170	34
5179	34
5280	34
5617	34
5621	34
5785	34
5984	34
6011	34
6040	34
6118	34
6244	34
6400	34
6446	34
6498	34
6527	34
6616	34
6647	34
6705	34
6723	34
6789	34
6937	34
7204	34
7281	34
7502	34
7531	34
7545	34
7632	34
7644	34
7811	34
7874	34
7888	34
8024	34
8059	34
8153	34
8213	34
8247	34
8346	34
8580	34
8651	34
8673	34
8684	34
8872	34
8938	34
9009	34
9298	34
9373	34
9416	34
9451	34
9484	34
9512	34
9630	34
9709	34
9838	34
9930	34
9976	34
10048	34
10095	34
10129	34
10456	34
10611	34
10932	34
11189	34
11412	34
11505	34
11627	34
11688	34
11819	34
12063	34
12074	34
12203	34
12210	34
12268	34
12284	34
12320	34
12388	34
12391	34
12435	34
12932	34
13065	34
13239	34
13290	34
13341	34
13412	34
13418	34
13568	34
13627	34
14088	34
14096	34
14164	34
14312	34
14333	34
14378	34
14442	34
14562	34
14636	34
14648	34
14915	34
14961	34
15014	34
15022	34
15048	34
15064	34
15104	34
15199	34
15427	34
15500	34
15829	34
15839	34
15939	34
16360	34
16413	34
16505	34
16569	34
16677	34
16910	34
16922	34
16949	34
17132	34
17464	34
17465	34
17480	34
17511	34
17525	34
17971	34
17988	34
18105	34
18216	34
18278	34
18478	34
18479	34
18541	34
18622	34
18755	34
18851	34
18866	34
19055	34
19127	34
19227	34
19236	34
19343	34
19426	34
19427	34
19510	34
19526	34
19541	34
19567	34
19624	34
19637	34
19763	34
19922	34
19941	34
20220	34
20233	34
20394	34
20449	34
20502	34
20575	34
20797	34
21065	34
21454	34
21654	34
21870	34
22170	34
22387	34
22424	34
22489	34
22507	34
22536	34
22813	34
22840	34
23273	34
23371	34
23439	34
23449	34
23463	34
23552	34
23768	34
23911	34
24038	34
24083	34
24163	34
24227	34
24303	34
24356	34
24529	34
24572	34
24590	34
24748	34
24775	34
25099	34
25294	34
25336	34
25579	34
25584	34
25590	34
25618	34
25844	34
25929	34
26075	34
26231	34
26232	34
26282	34
26382	34
26416	34
26472	34
26561	34
26671	34
26835	34
26922	34
27054	34
27088	34
27115	34
27133	34
27316	34
27326	34
27414	34
27562	34
27699	34
27743	34
27820	34
28020	34
28033	34
28056	34
28256	34
28477	34
28583	34
28769	34
28844	34
28905	34
28937	34
28952	34
28992	34
29031	34
29068	34
29086	34
29184	34
29251	34
29262	34
29293	34
29327	34
29376	34
29486	34
29587	34
