node_name	community
102	67
125	67
148	67
166	67
503	67
595	67
636	67
739	67
740	67
1013	67
1360	67
1460	67
1564	67
1790	67
1808	67
1910	67
1917	67
2062	67
2134	67
2142	67
2224	67
2301	67
2324	67
2575	67
2796	67
2887	67
3148	67
3341	67
3422	67
3426	67
3435	67
3447	67
3507	67
3508	67
3601	67
3716	67
3948	67
3976	67
4003	67
4171	67
4193	67
4469	67
4519	67
4554	67
4675	67
4820	67
4835	67
4845	67
4846	67
4945	67
4969	67
5074	67
5099	67
5399	67
5576	67
5715	67
5919	67
5928	67
5987	67
5990	67
6048	67
6064	67
6254	67
6264	67
6351	67
6385	67
6442	67
6609	67
6641	67
6775	67
6784	67
6814	67
6823	67
6914	67
7010	67
7016	67
7017	67
7046	67
7049	67
7081	67
7149	67
7233	67
7253	67
7267	67
7527	67
7540	67
7557	67
7608	67
7657	67
7704	67
7797	67
8157	67
8507	67
8556	67
8559	67
8820	67
8828	67
8848	67
9005	67
9300	67
9385	67
9441	67
9597	67
9621	67
9640	67
9645	67
9708	67
9730	67
9797	67
9836	67
9903	67
9938	67
9987	67
10045	67
10066	67
10249	67
10297	67
10437	67
10485	67
10890	67
10902	67
11115	67
11170	67
11362	67
11481	67
11553	67
11560	67
11648	67
11724	67
11733	67
11887	67
11946	67
11948	67
11981	67
12096	67
12151	67
12224	67
12288	67
12301	67
12489	67
12584	67
12656	67
12658	67
12787	67
12788	67
12815	67
12818	67
13070	67
13111	67
13167	67
13361	67
13378	67
13399	67
13524	67
13661	67
13806	67
14001	67
14008	67
14259	67
14453	67
14454	67
14516	67
14519	67
14604	67
14605	67
15011	67
15032	67
15061	67
15118	67
15230	67
15245	67
15336	67
15375	67
15377	67
15401	67
15430	67
15459	67
15714	67
15738	67
15833	67
15964	67
16103	67
16200	67
16235	67
16511	67
16919	67
16940	67
16964	67
16990	67
17062	67
17087	67
17125	67
17188	67
17314	67
17350	67
17591	67
17596	67
17869	67
17950	67
17964	67
17980	67
17982	67
18001	67
18032	67
18183	67
18340	67
18376	67
18462	67
18514	67
18638	67
18765	67
18776	67
18816	67
18841	67
18975	67
19116	67
19305	67
19356	67
19432	67
19457	67
19465	67
19491	67
19771	67
19787	67
19809	67
19866	67
19938	67
19944	67
19984	67
20042	67
20159	67
20253	67
20256	67
20282	67
20370	67
20401	67
20509	67
20641	67
20663	67
20902	67
20959	67
21002	67
21085	67
21190	67
21212	67
21214	67
21218	67
21493	67
21522	67
21529	67
21598	67
21733	67
21751	67
21904	67
21968	67
21993	67
22176	67
22217	67
22276	67
22303	67
22448	67
22457	67
22469	67
22653	67
22731	67
22790	67
22825	67
22898	67
23028	67
23061	67
23266	67
23710	67
23823	67
23836	67
23910	67
23920	67
24137	67
24261	67
24421	67
24422	67
24507	67
24528	67
24549	67
24632	67
24660	67
24687	67
24707	67
24882	67
24896	67
24959	67
25096	67
25114	67
25254	67
25392	67
25517	67
25540	67
25591	67
25621	67
25673	67
25680	67
25739	67
25752	67
25792	67
26064	67
26071	67
26143	67
26172	67
26192	67
26220	67
26281	67
26333	67
26527	67
26677	67
26720	67
26724	67
26748	67
27028	67
27060	67
27176	67
27202	67
27233	67
27383	67
27583	67
27757	67
27888	67
27921	67
28103	67
28295	67
28432	67
28448	67
28549	67
28609	67
28654	67
28673	67
29113	67
29159	67
29161	67
29341	67
29435	67
29465	67
29550	67
29613	67
29763	67
29830	67
29907	67
29991	67
30000	67
