node_name	community
8	8
20	8
194	8
244	8
269	8
277	8
474	8
482	8
534	8
546	8
562	8
738	8
782	8
796	8
823	8
852	8
1077	8
1208	8
1215	8
1390	8
1409	8
1464	8
1676	8
1894	8
1976	8
2048	8
2091	8
2214	8
2238	8
2408	8
2443	8
2546	8
2851	8
2951	8
3009	8
3015	8
3053	8
3088	8
3118	8
3270	8
3429	8
3459	8
3636	8
3708	8
3835	8
3966	8
4100	8
4146	8
4306	8
4325	8
4365	8
4414	8
4478	8
4487	8
4751	8
5062	8
5093	8
5312	8
5430	8
5846	8
5972	8
6289	8
6507	8
6548	8
6714	8
6826	8
6983	8
7114	8
7358	8
7434	8
7618	8
7662	8
7691	8
7961	8
8173	8
8177	8
8212	8
8226	8
8315	8
8421	8
8545	8
8605	8
8654	8
8694	8
8843	8
8883	8
8884	8
9007	8
9026	8
9287	8
9327	8
9359	8
9394	8
9604	8
9617	8
9878	8
10011	8
10030	8
10225	8
10276	8
10285	8
10335	8
10386	8
10417	8
10572	8
10724	8
10887	8
10911	8
10962	8
11094	8
11199	8
11221	8
11222	8
11591	8
11713	8
11960	8
12060	8
12180	8
12245	8
12270	8
12365	8
12644	8
12807	8
12812	8
12819	8
12824	8
12876	8
13100	8
13195	8
13273	8
13520	8
13756	8
13877	8
14358	8
14597	8
14683	8
14835	8
14878	8
14950	8
15035	8
15166	8
15316	8
15412	8
15583	8
15624	8
15776	8
15941	8
15942	8
16102	8
16168	8
16231	8
16359	8
16437	8
16471	8
16527	8
16529	8
16614	8
16950	8
17064	8
17071	8
17152	8
17199	8
17239	8
17252	8
17254	8
17487	8
17515	8
17553	8
17583	8
17610	8
17689	8
17779	8
17829	8
17983	8
18060	8
18110	8
18155	8
18199	8
18355	8
18371	8
18458	8
18539	8
18594	8
18658	8
18660	8
18821	8
18951	8
18990	8
19171	8
19268	8
19429	8
19580	8
19668	8
20121	8
20162	8
20757	8
20811	8
20834	8
20903	8
21046	8
21156	8
21158	8
21331	8
21421	8
21442	8
21623	8
21727	8
21784	8
22005	8
22643	8
22859	8
22871	8
22992	8
23424	8
23635	8
23728	8
23998	8
24120	8
24241	8
24433	8
24689	8
24703	8
24738	8
24842	8
25166	8
25342	8
25477	8
25763	8
25889	8
26007	8
26170	8
26388	8
26593	8
26622	8
26644	8
26823	8
26881	8
26949	8
27101	8
27327	8
27460	8
27468	8
27491	8
27581	8
27661	8
27731	8
27799	8
27940	8
27988	8
28088	8
28211	8
28236	8
28266	8
28364	8
28538	8
28573	8
29143	8
29274	8
29275	8
29343	8
29535	8
29614	8
29669	8
29742	8
29785	8
29874	8
